file,line,column,ein,amount,defect,source,match_key,original_organization,recovered_organization
data/fy15/schedule_c/fy15_schedule_c_awards.csv,339,,111966067,50000,member_bleed,council_disclosure,ein+amount@FY2015|removed=Queens|member<-Queens,"Queens Boys & Girls Club Of Metro Queens, Inc.","Boys & Girls Club Of Metro Queens, Inc."
data/fy15/schedule_c/fy15_schedule_c_awards.csv,340,,133564313,20000,member_bleed,council_disclosure,ein+amount@FY2015|removed=Queens|member<-Queens,Queens Consortium for Worker Education (CWE),Consortium for Worker Education (CWE)
data/fy15/schedule_c/fy15_schedule_c_awards.csv,341,,112932528,50000,member_bleed,council_disclosure,ein+amount@FY2015|removed=Queens|member<-Queens,Queens Emerald Isle Immigration Center,Emerald Isle Immigration Center
data/fy15/schedule_c/fy15_schedule_c_awards.csv,342,,112518141,20000,member_bleed,council_disclosure,ein+amount@FY2015|removed=Queens|member<-Queens,"Queens Greater Ridgewood Youth Council, Inc.","Greater Ridgewood Youth Council, Inc."
data/fy15/schedule_c/fy15_schedule_c_awards.csv,343,,130854930,50000,member_bleed,council_disclosure,ein+amount@FY2015|removed=Queens|member<-Queens,"Queens Horticultural Society of New York, The","Horticultural Society of New York, The"
data/fy15/schedule_c/fy15_schedule_c_awards.csv,344,,112710506,50000,member_bleed,council_disclosure,ein+amount@FY2015|removed=Queens|member<-Queens,"Queens MinKwon Center for Community Action, Inc.","MinKwon Center for Community Action, Inc."
data/fy15/schedule_c/fy15_schedule_c_awards.csv,345,,112482974,50000,member_bleed,council_disclosure,ein+amount@FY2015|removed=Queens|member<-Queens,"Queens QSAC, Inc.","QSAC, Inc."
data/fy15/schedule_c/fy15_schedule_c_awards.csv,346,,112386540,50000,member_bleed,council_disclosure,ein+amount@FY2015|removed=Queens|member<-Queens,"Queens Queensborough Community College Fund, Inc.","Queensborough Community College Fund, Inc."
data/fy15/schedule_c/fy15_schedule_c_awards.csv,347,,112591783,50000,member_bleed,council_disclosure,ein+amount@FY2015|removed=Queens|member<-Queens,"Queens Services Now for Adult Persons (SNAP), Inc.","Services Now for Adult Persons (SNAP), Inc."
data/fy15/schedule_c/fy15_schedule_c_awards.csv,348,,510189327,50000,member_bleed,council_disclosure,ein+amount@FY2015|removed=Queens|member<-Queens,"Queens Sunnyside Community Service, Inc.","Sunnyside Community Service, Inc."
data/fy15/schedule_c/fy15_schedule_c_awards.csv,349,,133442022,50000,member_bleed,council_disclosure,ein+amount@FY2015|removed=Queens|member<-Queens,Queens Urban Justice Center,Urban Justice Center
data/fy15/schedule_c/fy15_schedule_c_awards.csv,352,,201532382,10000,member_bleed,council_disclosure,ein+amount@FY2015|removed=Staten Island|member<-Staten Island,"Staten Island Eagle Academy Foundation, Inc.","Eagle Academy Foundation, Inc."
data/fy15/schedule_c/fy15_schedule_c_awards.csv,353,,510237392,5000,member_bleed,council_disclosure,ein+amount@FY2015|removed=Staten Island|member<-Staten Island,Staten Island East Shore Little League,East Shore Little League
data/fy15/schedule_c/fy15_schedule_c_awards.csv,354,,133176456,5000,member_bleed,council_disclosure,ein+amount@FY2015|removed=Staten Island|member<-Staten Island,Staten Island Friends of Abandoned Cemeteries Inc.,Friends of Abandoned Cemeteries Inc.
data/fy15/schedule_c/fy15_schedule_c_awards.csv,356,,132600199,6500,member_bleed,council_disclosure,ein+amount@FY2015|removed=Staten Island|member<-Staten Island,Staten Island Legal Services NYC,Legal Services NYC
data/fy15/schedule_c/fy15_schedule_c_awards.csv,357,,237032781,5000,member_bleed,council_disclosure,ein+amount@FY2015|removed=Staten Island|member<-Staten Island,"Staten Island Mid-Island Little League, Inc.","Mid-Island Little League, Inc."
data/fy15/schedule_c/fy15_schedule_c_awards.csv,358,,136400434,11500,member_bleed,council_disclosure,ein+amount@FY2015|removed=Staten Island|member<-Staten Island,Staten Island New York City Police Department,New York City Police Department
data/fy15/schedule_c/fy15_schedule_c_awards.csv,360,,133541647,5000,member_bleed,council_disclosure,ein+amount@FY2015|removed=Staten Island|member<-Staten Island,Staten Island Service Corps of Retired Executives (SCORE),Service Corps of Retired Executives (SCORE)
data/fy15/schedule_c/fy15_schedule_c_awards.csv,361,,800193388,5000,member_bleed,council_disclosure,ein+amount@FY2015|removed=Staten Island|member<-Staten Island,Staten Island Snug Harbor Cultural Center and Botanical Garden,Snug Harbor Cultural Center and Botanical Garden
data/fy15/schedule_c/fy15_schedule_c_awards.csv,363,,133706442,5000,member_bleed,council_disclosure,ein+amount@FY2015|removed=Staten Island|member<-Staten Island,Staten Island Staten Island Economic Development Corporation,Staten Island Economic Development Corporation
data/fy15/schedule_c/fy15_schedule_c_awards.csv,364,,136162802,5000,member_bleed,council_disclosure,ein+amount@FY2015|removed=Staten Island|member<-Staten Island,Staten Island Staten Island Little League,Staten Island Little League
data/fy15/schedule_c/fy15_schedule_c_awards.csv,365,,133586505,1500,member_bleed,council_disclosure,ein+amount@FY2015|removed=Staten Island|member<-Staten Island,"Staten Island Travis Fourth of July Celebration Committee, Inc., The","Travis Fourth of July Celebration Committee, Inc., The"
data/fy15/schedule_c/fy15_schedule_c_awards.csv,366,,136628436,3500,member_bleed,council_disclosure,ein+amount@FY2015|removed=Staten Island|member<-Staten Island,Staten Island Volunteer Heart Ambulance,Volunteer Heart Ambulance
data/fy15/schedule_c/fy15_schedule_c_awards.csv,367,,133046424,5000,member_bleed,council_disclosure,ein+amount@FY2015|removed=Staten Island|member<-Staten Island,Staten Island West Brighton Community Local Development Corporation,West Brighton Community Local Development Corporation
data/fy15/schedule_c/fy15_schedule_c_awards.csv,368,,352262561,5000,member_bleed,council_disclosure,ein+amount@FY2015|removed=Staten Island|member<-Staten Island,"Staten Island Zimmer Club Youth Conservation Program of Staten Island, Inc.","Zimmer Club Youth Conservation Program of Staten Island, Inc."
data/fy15/schedule_c/fy15_schedule_c_awards.csv,372,organization,112290419,600000,truncated_org_name,council_disclosure,ein+amount,Beth Jacob,Beth Jacob Day Care Center
data/fy15/schedule_c/fy15_schedule_c_awards.csv,373,organization,111639801,600000,truncated_org_name,council_disclosure,ein+amount,Beth Jacob,Beth Jacob of Boro Park
data/fy15/schedule_c/fy15_schedule_c_awards.csv,374,organization,111630780,300000,truncated_org_name,council_disclosure,ein+amount,Brooklyn Bureau of Community Service,Brooklyn Bureau of Community Services D/B/A Brooklyn Community Services
data/fy15/schedule_c/fy15_schedule_c_awards.csv,393,organization,237175609,1021340,truncated_org_name,council_disclosure,ein+amount,Educational Assistance Corporation (EAC),Educational Assistance Corporation (EAC) Treatment Alternatives for Safer Communities (TASC)
data/fy15/schedule_c/fy15_schedule_c_awards.csv,395,organization,132756320,198825,truncated_org_name,council_disclosure,ein+amount,Legal Action Center,"Legal Action Center of the City of New York, Inc., The"
data/fy15/schedule_c/fy15_schedule_c_awards.csv,398,organization,132612524,400000,truncated_org_name,council_disclosure,ein+amount,Center for Court Innovation,"Center for Court Innovation (Fund for the City of New York, Inc.)"
data/fy15/schedule_c/fy15_schedule_c_awards.csv,401,,132997301,75000,wrong_ein,council_disclosure,name+amount,[ein 161395992] St. Luke's-Roosevelt Crime Victims Treatment Center Intervention Program (Manhattan),[ein 132997301] St. Luke's-Roosevelt Crime Victims Treatment Center Intervention Program (Manhattan)
data/fy15/schedule_c/fy15_schedule_c_awards.csv,403,,311702032,75000,wrong_ein,council_disclosure,name+amount,[ein 237175609] New York City Alliance Against Sexual Assault,[ein 311702032] New York City Alliance Against Sexual Assault
data/fy15/schedule_c/fy15_schedule_c_awards.csv,404,organization,020694269,600000,truncated_org_name,council_disclosure,ein+amount,"CONNECT, Inc.","CONNECT, Inc. Community Empowerment Program"
data/fy15/schedule_c/fy15_schedule_c_awards.csv,414,organization,112614265,33000,truncated_org_name,council_disclosure,ein+amount,El Puente,"El Puente De Williamsburg, Inc."
data/fy15/schedule_c/fy15_schedule_c_awards.csv,473,initiative,133317188,550000,blank_initiative,council_disclosure,ein+amount,,Citywide Task Force on Housing Court
data/fy15/schedule_c/fy15_schedule_c_awards.csv,526,organization,161759590,219000,truncated_org_name,council_disclosure,ein+amount,Legal Services NYC,Legal Services NYC - Bronx
data/fy15/schedule_c/fy15_schedule_c_awards.csv,527,organization,132600199,758000,truncated_org_name,council_disclosure,ein+amount,Legal Services NYC,Legal Services NYC - Brooklyn Branch
data/fy15/schedule_c/fy15_schedule_c_awards.csv,528,organization,132613958,364000,truncated_org_name,council_disclosure,ein+amount,Legal Services NYC,Legal Services NYC - Manhattan Legal Services (Includes Harlem branch
data/fy15/schedule_c/fy15_schedule_c_awards.csv,529,organization,132605604,255500,truncated_org_name,council_disclosure,ein+amount,Legal Services NYC,Legal Services NYC - Queens Branch
data/fy15/schedule_c/fy15_schedule_c_awards.csv,534,organization,133910567,485000,truncated_org_name,council_disclosure,ein+amount,Legal Information for Families Today,Legal Information for Families Today (LIFT)
data/fy15/schedule_c/fy15_schedule_c_awards.csv,594,organization,112268359,57391,truncated_org_name,council_disclosure,ein+amount,Southside United Housing Development Corp,Southside United Housing Development Fund Corp.
data/fy15/schedule_c/fy15_schedule_c_awards.csv,598,organization,135562412,95000,truncated_org_name,council_disclosure,ein+amount,"Hamilton Madison, Inc.","Hamilton-Madison House, Inc."
data/fy15/schedule_c/fy15_schedule_c_awards.csv,605,organization,112145956,250000,truncated_org_name,council_disclosure,ein+amount,The Brooklyn Alliance,"Brooklyn Alliance, Inc. (Brooklyn Chamber of Commerce)"
data/fy15/schedule_c/fy15_schedule_c_awards.csv,605,initiative,112145956,250000,blank_initiative,council_disclosure,ein+amount,,Chamber on the Go (Small Business Mobile Outreach Unit)
data/fy16/schedule_c/fy16_schedule_c_awards.csv,7,organization,111630780,300000,truncated_org_name,council_disclosure,ein+amount,Brooklyn Bureau of Community Services,Brooklyn Bureau of Community Services D/B/A Brooklyn Community Services
data/fy16/schedule_c/fy16_schedule_c_awards.csv,18,organization,132668080,250000,truncated_org_name,council_disclosure,ein+amount,Center for Alternative Sentencing and Employment Services Inc.,"Center for Alternative Sentencing and Employment Services, Inc. (CASES)"
data/fy16/schedule_c/fy16_schedule_c_awards.csv,20,,132645436,293850,org_merged,council_disclosure,ein+amount,"Center for Community Alternatives' Crossroads Program 16-1395992 * $408,978 Center for Employment Opportunities (CEO) 13-3843322 * $440,957 Educational Assistance Corporation (EAC) 23-7175609 * $1,021,340 Fortune Society","Fortune Society, Inc., The"
data/fy16/schedule_c/fy16_schedule_c_awards.csv,21,organization,132756320,198825,truncated_org_name,council_disclosure,ein+amount,Legal Action Center,"Legal Action Center of the City of New York, Inc., The"
data/fy16/schedule_c/fy16_schedule_c_awards.csv,25,,132813809,150000,org_merged,council_disclosure,ein+amount,"Icahn School of Medicine at Mount Sinai 13-6171197 * $150,000 Kingsbridge Heights Community Center, Inc.","Kingsbridge Heights Community Center, Inc."
data/fy16/schedule_c/fy16_schedule_c_awards.csv,29,,132946970,125000,org_merged,absorbed_text+corpus_other_year+council_disclosure+transparency_reso,ein+amount,"Her Justice 13-3688519 * $100,000 Safe Horizon","Safe Horizon, Inc."
data/fy16/schedule_c/fy16_schedule_c_awards.csv,31,organization,112247307,245000,truncated_org_name,council_disclosure,ein+amount,Advocates for Children,"Advocates for Children of New York, Inc."
data/fy16/schedule_c/fy16_schedule_c_awards.csv,43,,133035711,175500,org_merged,absorbed_text+council_disclosure+transparency_reso,ein+amount,"American Cancer Society, Inc., The 13-1788491 * $1,000,000 American-Italian Cancer Foundation",American-Italian Cancer Foundation
data/fy16/schedule_c/fy16_schedule_c_awards.csv,52,,510567466,11360,org_merged,council_disclosure,ein+amount,"Choices in Childbirth 20-2015286 * $20,480 Community Health Center of Richmond, Inc.","Community Health Center of Richmond, Inc."
data/fy16/schedule_c/fy16_schedule_c_awards.csv,57,,132949483,250000,org_merged,council_disclosure,ein+amount,"Heath Corps, Inc. 26-1269358 * $750,000 New York Road Runners, Inc.","New York Road Runners, Inc."
data/fy16/schedule_c/fy16_schedule_c_awards.csv,77,,112382250,29730,org_merged,council_disclosure,ein+amount,"Gowanus Canal Community Development Corporation 11-2498292 * $29,730 Greater Ridgewood Restoration Corporation",Greater Ridgewood Restoration Corporation
data/fy16/schedule_c/fy16_schedule_c_awards.csv,78,,510141489,29730,org_merged,council_disclosure,ein+amount,"Harlem Congregations for Community Improvement, Inc. 13-3516262 * $29,730 Housing Conservation Coordinators, Inc.","Housing Conservation Coordinators, Inc."
data/fy16/schedule_c/fy16_schedule_c_awards.csv,80,,131628180,29730,org_merged,council_disclosure,ein+amount,"Hudson Guild 13-5562989 * $29,730 Lenox Hill Neighborhood House, Inc.","Lenox Hill Neighborhood House, Inc."
data/fy16/schedule_c/fy16_schedule_c_awards.csv,90,,112375583,29730,org_merged,council_disclosure,ein+amount,"Peoples Firehouse, Inc. 11-2470566 * $29,730 Queens Community House, Inc.","Queens Community House, Inc."
data/fy16/schedule_c/fy16_schedule_c_awards.csv,147,,135562265,35000,wrong_ein,council_disclosure,name+amount,[ein 132645436] Legal Aid Society,[ein 135562265] Legal Aid Society
data/fy16/schedule_c/fy16_schedule_c_awards.csv,199,,136179568,40000,wrong_ein,council_disclosure,name+amount,[ein 131623989] Citizens Care Committee,[ein 136179568] Citizens Care Committee
data/fy16/schedule_c/fy16_schedule_c_awards.csv,243,,136400434,281800,org_merged,absorbed_text+corpus_other_year+council_disclosure,ein+amount,"Consortium for Worker Education (CWE) 13-3564313 * $5,354,200 Department of Small Business Services",Department of Small Business Services
data/fy16/schedule_c/fy16_schedule_c_awards.csv,264,,113344389,94000,org_merged,absorbed_text+council_disclosure,ein+amount,"Green Worker Cooperatives 20-1828936 * $234,000 ICA Group** 04-2628399 * $234,000 Working World, The (TWW)** 20-2264584 * $234,000 Make the Road New York",Make the Road New York
data/fy16/schedule_c/fy16_schedule_c_awards.csv,266,,452201993,84000,org_merged,council_disclosure,ein+amount,"Democracy at Work Institute (DAWI)** 27-5265123 * $155,000 NYC Network of Worker Cooperatives (NYCNOWC)** 46-5245034 * $148,000 Commonwise Education, Inc.**","Commonwise Education, Inc."
data/fy17/schedule_c/fy17_schedule_c_awards.csv,2,,112290419,960000,org_merged,absorbed_text+corpus_other_year+council_disclosure+transparency_reso,ein+amount,"A&G Early Child Care Community Network Inc. 47-2375867 * $2,000,000 Beth Jacob Day Care Center, Inc.",Beth Jacob Day Care Center
data/fy17/schedule_c/fy17_schedule_c_awards.csv,3,,131860451,273875,org_merged,absorbed_text+council_disclosure,ein+amount,"Bethany Day Nursery, Inc. 13-2732818 * $709,605 Conselyea St. Block Association, Inc. 11-2347180 * $1,448,669 Fort Greene Council Inc. 11-2300840 * $587,058 Gan Day Care 11-2302049 * $1,136,000 Leake and Watts Services, Inc.","Leake and Watts Services, Inc."
data/fy17/schedule_c/fy17_schedule_c_awards.csv,5,,131992185,275000,org_merged,council_disclosure,ein+amount,"Staten Island Mental Health Society Inc. Head Start Program 13-5623279 * $325,000 West Side Montessori School",West Side Montessori School
data/fy17/schedule_c/fy17_schedule_c_awards.csv,7,,111904261,175000,org_merged,absorbed_text+corpus_other_year,ein+amount,"Broadway Housing Communities, Inc. 13-3212867 * $47,000 Brooklyn Public Library (BPL)",Brooklyn Public Library (BPL)
data/fy17/schedule_c/fy17_schedule_c_awards.csv,18,,112547268,20000,member_bleed,council_disclosure,ein+amount@FY2017|removed=Barron|member<-Barron,"Barron BRIC Arts | Media | Bklyn, Inc.","BRIC Arts | Media | Bklyn, Inc."
data/fy17/schedule_c/fy17_schedule_c_awards.csv,19,,550882599,20000,member_bleed,council_disclosure,ein+amount@FY2017|removed=Cabrera|member<-Cabrera,"Cabrera Older Adults Technology Services (OATS), Inc.","Older Adults Technology Services (OATS), Inc."
data/fy17/schedule_c/fy17_schedule_c_awards.csv,20,,550882599,20000,member_bleed,council_disclosure,ein+amount@FY2017|removed=Chin|member<-Chin,"Chin Older Adults Technology Services (OATS), Inc.","Older Adults Technology Services (OATS), Inc."
