file,line,fiscal_year,ein,organization,our_amount,verdict,nearest_disclosure_amount,delta,belongs_to_ein,org_text_merged
data/fy17/schedule_c/fy17_schedule_c_awards.csv,324,2017,136400434,Department of Small Business Services,281800,unconfirmed,300000,-18200,,
data/fy17/schedule_c/fy17_schedule_c_awards.csv,329,2017,136400434,"Queens Economic Development Corporation 11-2436149 * $43,250 Department of Small Business Services",184500,unconfirmed,175000,9500,,yes
data/fy17/schedule_c/fy17_schedule_c_awards.csv,335,2017,136400434,"Third Sector New England** 04-2261109 * $66,000 Department of Small Business Services",105000,unconfirmed,100000,5000,,yes
data/fy17/schedule_c/fy17_schedule_c_awards.csv,337,2017,133213525,Jericho Project,50000,unconfirmed,20000,30000,,
data/fy17/schedule_c/fy17_schedule_c_awards.csv,343,2017,136400434,Department of Youth and Community Development,6206400,unconfirmed,5956400,250000,,
data/fy17/schedule_c/fy17_schedule_c_awards.csv,351,2017,133573409,New York Immigration Coalition,400000,unconfirmed,376000,24000,,
data/fy17/schedule_c/fy17_schedule_c_awards.csv,353,2017,237078882,Settlement Housing Fund,328800,unconfirmed,70000,258800,,
data/fy17/schedule_c/fy17_schedule_c_awards.csv,355,2017,131624228,"Young Men’s Christian Association of Greater New York 13-2736022 * $29,000 Youth Action Programs and Homes, Inc.",427000,unconfirmed,350000,77000,,yes
data/fy18/schedule_c/fy18_appendix_a_aging.csv,124,2018,116325086,.00 To support various creative aging activities and multicultural programs at the library. Vallone Friendship Club of St. Andrew Avellino,5000,ein_absent,,,,
data/fy18/schedule_c/fy18_appendix_a_aging.csv,140,2018,112290832,,10000,no_key,,,,
data/fy18/schedule_c/fy18_appendix_a_aging.csv,220,2018,112665181,"Jewish Community Council of Greater Coney Island, Inc.",7500,unconfirmed,8000,-500,,
data/fy18/schedule_c/fy18_appendix_a_aging.csv,236,2018,112997255,"Korean Community Services of Metropolitan New York, Inc.",8000,unconfirmed,5000,3000,,
data/fy18/schedule_c/fy18_appendix_a_aging.csv,329,2018,113071518,,10000,no_key,,,,
data/fy18/schedule_c/fy18_appendix_a_aging.csv,331,2018,432061329,".00 The funding will provide seniors over the age of sixty who reside in the greater Clearview, Whitestone, Le Harve, Bay Terrace, Flushing Communities with a dedicated transportation service. Vacca San Gennaro Senior Center",10000,ein_absent,,,,
data/fy18/schedule_c/fy18_appendix_a_aging.csv,374,2018,111675278,St. Joan of Arc,5000,unconfirmed,10000,-5000,,
data/fy18/schedule_c/fy18_appendix_a_aging.csv,391,2018,131632530,,20000,no_key,,,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,2,2018,136400434,"A&G Early Child Care Community Network Inc. 47-2375867 * $2,150,000 Administration for Children’s Services, The",481197,unconfirmed,500000,-18803,,yes
data/fy18/schedule_c/fy18_schedule_c_awards.csv,4,2018,111630780,"Bethany Day Nursery, Inc. 13-2732818 * $709,605 Brooklyn Bureau of Community Services",350000,unconfirmed,150000,200000,,yes
data/fy18/schedule_c/fy18_schedule_c_awards.csv,25,2018,132612524,"Fund for the City of New York, Inc.-Center for Court Innovation",1710000,unconfirmed,1210000,500000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,79,2018,136400434,Department of Education,1125000,unconfirmed,1129774,-4774,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,83,2018,136400434,"Council of School Supervisors and Administrators 11-2024569 * $450,000 Department of Education",20354000,unconfirmed,19694500,659500,,yes
data/fy18/schedule_c/fy18_schedule_c_awards.csv,110,2018,136400434,Health + Hospitals,91000,unconfirmed,90000,1000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,115,2018,060646594,"American Lung Association of the Northeast, Inc.",78000,ein_absent,,,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,140,2018,136400434,"Community Healthcare Network, Inc. 13-3083068 * $53,880 Coney Island Hospital",53880,unconfirmed,55000,-1120,,yes
data/fy18/schedule_c/fy18_schedule_c_awards.csv,143,2018,136400434,"Harm Reduction Coalition 94-3204958 * $13,500 Housing Works, Inc. 13-3584089 * $13,500 Kings County Hospital",53880,unconfirmed,55000,-1120,,yes
data/fy18/schedule_c/fy18_schedule_c_awards.csv,161,2018,133975090,"Agudath Israel of America Community Services, Inc.",51000,unconfirmed,26000,25000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,162,2018,133975090,"Agudath Israel of America Community Services, Inc.",51000,unconfirmed,26000,25000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,166,2018,112634818,"Catholic Migration Services, Inc.",51000,unconfirmed,50000,1000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,167,2018,112634818,"Catholic Migration Services, Inc.",51000,unconfirmed,50000,1000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,170,2018,141719016,"Crenulated Company LTD, The",71000,unconfirmed,70000,1000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,171,2018,141719016,"Crenulated Company LTD, The",71000,unconfirmed,70000,1000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,175,2018,112412584,"Housing and Family Services of Greater New York, Inc.",71000,unconfirmed,29730,41270,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,176,2018,112412584,"Housing and Family Services of Greater New York, Inc.",61000,unconfirmed,29730,31270,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,185,2018,471169779,"Neighborhood Housing Services of Brooklyn CDC, Inc.",71000,unconfirmed,75000,-4000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,186,2018,471169779,"Neighborhood Housing Services of Brooklyn CDC, Inc.",71000,unconfirmed,75000,-4000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,187,2018,471169779,"Neighborhood Housing Services of Brooklyn CDC, Inc.",51000,unconfirmed,29730,21270,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,193,2018,132972415,Northern Manhattan Improvement Corporation,61000,unconfirmed,52692,8308,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,194,2018,132972415,Northern Manhattan Improvement Corporation,61000,unconfirmed,52692,8308,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,204,2018,133442022,Urban Justice Center,51000,unconfirmed,50000,1000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,205,2018,133442022,Urban Justice Center,51000,unconfirmed,50000,1000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,206,2018,133442022,Urban Justice Center,51000,unconfirmed,50000,1000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,207,2018,133442022,Urban Justice Center,61000,unconfirmed,66000,-5000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,311,2018,135596746,"NYSARC, Inc., New York City Chapter",234103,unconfirmed,144000,90103,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,315,2018,202508411,"Sunset Park Health Council, Inc.",273103,unconfirmed,237382,35721,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,363,2018,135675643,Edwin Gould Services for Children and Families,80000,unconfirmed,50000,30000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,364,2018,132912963,"Scan-New York Volunteer Parent-Aides Association, Inc.",80000,unconfirmed,40000,40000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,366,2018,451964622,"New York Peace Institute, Inc.",80000,unconfirmed,100000,-20000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,367,2018,030553092,"Man Up, Inc.",160000,unconfirmed,150000,10000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,368,2018,131988190,"Ifetayo Cultural Arts Academy, Inc. 11-3027538 * $40,000 Research Foundation of CUNY",120000,unconfirmed,100000,20000,,yes
data/fy18/schedule_c/fy18_schedule_c_awards.csv,371,2018,132612524,"Gangstas Making Astronomical Community Changes, Inc. 45-3359451 * $40,000 Fund for the City of New York, Inc.",120000,unconfirmed,100000,20000,,yes
data/fy18/schedule_c/fy18_schedule_c_awards.csv,372,2018,112665181,"Jewish Community Council of Greater Coney Island, Inc.",80000,unconfirmed,96891,-16891,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,386,2018,136400434,Department for the Aging,2429000,unconfirmed,2000000,429000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,390,2018,133077049,"Neighborhood Self Help by Older Persons Project, Inc.",32000,ein_absent,,,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,392,2018,113397470,Rochdale Village Social Services Inc.,253000,unconfirmed,45000,208000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,394,2018,135654450,Selfhelp Community Services,234000,ein_absent,,,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,411,2018,136400434,Department of Small Business Services,281800,unconfirmed,250000,31800,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,412,2018,132736022,Fiscal 2018 Adopted Expense Budget Adjustment Summary Page 80 Below is a list of the JtBO service provider partners: Organization EIN Amount Service Type South Bronx Overall Economic Development Corp,203000,unconfirmed,370100,-167100,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,413,2018,131562242,Henry Street Settlement,273000,unconfirmed,235000,38000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,414,2018,112480339,"CAMBA, Inc",245000,unconfirmed,235000,10000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,415,2018,861096987,East River Development Alliance,300000,unconfirmed,161500,138500,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,416,2018,112290832,"HANAC, Inc",200000,unconfirmed,100000,100000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,417,2018,113111694,"LEAP, Inc. dba Brooklyn Workforce Innovation",248000,unconfirmed,3500,244500,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,418,2018,112934620,Opportunities for a Better Tomorrow,281000,unconfirmed,350000,-69000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,419,2018,133272001,Nontraditional Employment for Women,225000,unconfirmed,175000,50000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,420,2018,113306111,Business Outreach Center Network,100000,unconfirmed,110000,-10000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,421,2018,043252955,"Per Scholas, Inc.",200000,unconfirmed,237797,-37797,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,422,2018,131635251,The Actor's Fund of America,18500,unconfirmed,5000,13500,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,423,2018,371514651,"Members Assistance Program, Inc. (MAP)",200000,ein_absent,,,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,424,2018,510192170,St. Nick's Alliance Corporation,150000,unconfirmed,101000,49000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,425,2018,132972415,Northern Manhattan Improvement Corp.,150000,unconfirmed,122000,28000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,426,2018,133238142,Cooperative Home Care Associates,200000,ein_absent,,,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,427,2018,131671035,NY Urban League,125000,unconfirmed,173333,-48333,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,428,2018,112608983,"Black Veterans for Social Justice, Inc.",100000,unconfirmed,25000,75000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,429,2018,133268539,"HOPE Program, Inc., The",100000,unconfirmed,60000,40000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,430,2018,237359002,"ARGUS Community, Inc",100000,ein_absent,,,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,431,2018,133255679,STRIVE,100000,unconfirmed,50000,50000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,432,2018,133072967,"Coalition for the Homeless, Inc.",100000,unconfirmed,70000,30000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,433,2018,134147836,Homeless Edward J. Malloy Initiative for Construction Skills,110000,ein_absent,,,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,435,2018,116083182,Offenders Bedford Stuyvesant Restoration Corp.,150000,unconfirmed,85000,65000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,437,2018,133843322,Center for Employment Opportunities,125000,unconfirmed,115000,10000,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,439,2018,201635756,"RV Systems, Inc. (Database)",185000,ein_absent,,,,
data/fy18/schedule_c/fy18_schedule_c_awards.csv,476,2018,132946970,"Safe Horizon, Inc.",55000,unconfirmed,75000,-20000,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,21,2019,133251186,"Borough of Manhattan Community College Early Childhood Center, Inc.",50000,ein_absent,,,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,22,2019,131988190,Bronx Community College,100000,unconfirmed,40000,60000,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,25,2019,111633509,"Central Queens YM & YWHA, Inc.",50000,ein_absent,,,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,29,2019,136400434,Department of Youth and Community Development,185000,unconfirmed,180000,5000,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,40,2019,131988190,LaGuardia Community College,100000,unconfirmed,40000,60000,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,43,2019,131988190,"Medgar Evers College, CUNY",75000,unconfirmed,40000,35000,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,49,2019,131988190,NYC City College of Technology,100000,unconfirmed,40000,60000,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,70,2019,800259180,"Destination Tomorrow, Inc.",200000,unconfirmed,250000,-50000,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,72,2019,463358895,"Pride Center of Staten Island, Inc.",400000,unconfirmed,350000,50000,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,99,2019,132612524,"Fund for the City of New York, Inc.",1710000,unconfirmed,1210000,500000,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,110,2019,136400434,"LifeWay Network, Inc. 20-8645579 * $60,000 Mayor's Office of Criminal Justice",200000,unconfirmed,195000,5000,,yes
data/fy19/schedule_c/fy19_schedule_c_awards.csv,166,2019,135675643,"Crime Victims Treatment Center, Inc. 81-5080860 * $45,000 Edwin Gould Services for Children and Families",45000,ein_absent,,,,yes
data/fy19/schedule_c/fy19_schedule_c_awards.csv,178,2019,461227433,New York City Community Learning Schools,2250000,unconfirmed,2000000,250000,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,182,2019,136400434,Department of Education,200000,unconfirmed,195000,5000,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,196,2019,136400434,Department of Education,1125000,unconfirmed,1129774,-4774,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,235,2019,060646594,"American Lung Association of the Northeast, Inc.",78000,ein_absent,,,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,236,2019,133092676,Harlem Hospital Center,300000,ein_absent,,,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,259,2019,132655001,Health + Hospitals,94000,unconfirmed,75000,19000,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,260,2019,132655001,Health + Hospitals,63046,unconfirmed,60000,3046,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,261,2019,132655001,Health + Hospitals,84000,unconfirmed,75000,9000,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,263,2019,133584089,"Healthix 45-0553664 * $10,000 Housing Works, Inc.",495094,unconfirmed,345094,150000,,yes
data/fy19/schedule_c/fy19_schedule_c_awards.csv,266,2019,020693325,"La Casa de Salud, Inc.",33720,unconfirmed,43720,-10000,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,274,2019,341213000,"New York Blood Center, Inc., The",150000,ein_absent,,,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,304,2019,208427029,"Mount Horeb Baptist Church 11-2074467 * $10,000 Mt. Moriah AME Church",10000,ein_absent,,,,yes
data/fy19/schedule_c/fy19_schedule_c_awards.csv,339,2019,133461695,"Harlem United Community AIDS Center, Inc.",67380,unconfirmed,10000,57380,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,354,2019,136400434,following institutes: Institute EIN * Amount City University of New York,1100000,unconfirmed,1129774,-29774,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,356,2019,136400434,City University of New York,285000,unconfirmed,250000,35000,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,357,2019,136400434,City University of New York,285000,unconfirmed,250000,35000,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,387,2019,136400434,Housing Preservation and Development,29730,unconfirmed,30000,-270,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,388,2019,136400434,Housing Preservation and Development,29730,unconfirmed,30000,-270,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,389,2019,136400434,Housing Preservation and Development,61000,unconfirmed,57000,4000,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,390,2019,136400434,Housing Preservation and Development,59459,unconfirmed,57000,2459,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,435,2019,133187792,"Asian Americans For Equality, Inc.",137000,unconfirmed,134000,3000,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,437,2019,112634818,"Catholic Migration Services, Inc.",125000,unconfirmed,122000,3000,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,438,2019,113580935,Chhaya Community Development Corporation,125000,unconfirmed,122000,3000,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,439,2019,132666211,"Cooper Square Community Development Committee, Inc.",137000,unconfirmed,134000,3000,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,440,2019,141719016,"Crenulated Company, Ltd., The",137000,unconfirmed,134000,3000,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,441,2019,112475743,"Fifth Avenue Committee, Inc.",102000,unconfirmed,99900,2100,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,442,2019,510188251,Flatbush Development Corporation,137000,unconfirmed,122000,15000,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,443,2019,132915659,"Good Old Lower East Side, Inc.",102000,unconfirmed,122000,-20000,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,444,2019,510141489,"Housing Conservation Coordinators, Inc.",125000,unconfirmed,122000,3000,,
data/fy19/schedule_c/fy19_schedule_c_awards.csv,445,2019,112451752,"Mary Mitchell Family and Youth Center, Inc. 13-3385032 * $125,000 Northwest Bronx Community and Clergy Coalition, Inc. 13-2806160 * $125,000 Pratt Area Community Council, Inc.",102000,unconfirmed,90000,12000,,yes
