member,organization,program,ein,amount,purpose
Grodenchik,"New York Edge, Inc.",,113112635,9000,To help extend and enrich SASF summer and school year healthy sports & fitness programming.
Levin,"New York Edge, Inc.",,113112635,3000,To support free sports programming for students in the SASF free summer program in Council District 33.
Koslowitz,"New York Edge, Inc.",After School & Summer Camp,113112635,7000,"Funding to support the expansion and enhancement of summer and school year programming; including increasing the amount of tournaments, sports leagues and fitness services in Council District 29."
Vallone,"New York Edge, Inc.",After School Enrichment Initiative,113112635,10000,Funds will be used to support Sports and Arts in Schools (New York Edge) summer and/or after-school programming.
Rose,"New York Edge, Inc.",After-School & Summer Camp Programs,113112635,5000,"Funds will be utilized to help cover the administrative, operational and staffing costs associated with operating SASF summer and/or after-school programming, serving the youth citywide. Page 188 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds"
Koo,"New York Edge, Inc.",Council District 20,113112635,5000,To support summer and after-school programming in Council District 20.
Louis,"New York Edge, Inc.",Council District 45,113112635,4000,Funds will extend and enrich SASF summer and school year healthy sports fitness programming serving the youth in Council District 45.
Rivera,"New York Giants Youth Baseball Club, Inc.",,464741266,5000,Funds will support New York Giant's programs and operations.
Vallone,"New York Harbor Foundation, Inc.",Billion Oyster Project,272918478,5000,Funding will support the Billion Oyster Project School Network in Council District 19.
Borelli,"New York Harbor Foundation, Inc.",Council District 51,272918478,5000,"Funding will support programming and education for students in Council District 51. CD22 New York Harbor Foundation, Inc. - Water Science Programming @ Long Island City High School"
,"Funding will support programming and education for students in Council District 51. CD22 New York Harbor Foundation, Inc.",Water Science Programming @ Long Island City High School,272918478,5000,Funding will be used to support water science programming at Long Island City High School.
Chin,"New York Junior Tennis League, Inc.",,237442256,3500,
The,"funds will be used to provide free recreational tennis and educational programs for beginner and intermediate players, ages 5-18 years, special events, team tennis tournaments and trips. Diaz New York Junior Tennis League, Inc.",,237442256,5000,"To provide free recreational tennis and educational programs for beginner and intermediate players aged 5-18, loan equipment, and special events."
Eugene,"New York Junior Tennis League, Inc.",,237442256,5000,Funding to provide free recreational tennis and educational programs for beginner and intermediate players in Council District 40.
Holden,"New York Junior Tennis League, Inc.",,237442256,14000,Funds to be used for tennis clinics in Council District 30.
Johnson,"New York Junior Tennis League, Inc.",,237442256,5000,Funds to provide free Community Tennis & Educational program to NYC youth.
Louis,"New York Junior Tennis League, Inc.",,237442256,4000,"Funding will support free recreational tennis and educational programs for beginner and intermediate youth players in the district throughout the year. The funds will also be used to foot the cost of special events, team tournaments."
Moya,"New York Junior Tennis League, Inc.",,237442256,5000,To fund their Community Tennis Program for youth from Council District 21.
Rivera,"New York Junior Tennis League, Inc.",,237442256,10000,Funds will support New York Junior Tennis League's programs and operations.
Rosenthal,"New York Junior Tennis League, Inc.",,237442256,2500,Funds support free summer tennis programming and activities.
Koslowitz,"New York Junior Tennis League, Inc.",Children Tennis Program,237442256,10000,Funding will support the expenses associated with providing free tennis lessons for children.
Salamanca,"New York Junior Tennis League, Inc.",Community Tennis Programming,237442256,20000,Funds will go to support programming in Council District 17 - Crotona Park.
Vallone,"New York Junior Tennis League, Inc.",Community Tennis Programs,237442256,35000,Funding will be used to provide free recreational tennis and educational programs.
Levine,"New York Junior Tennis League, Inc.",Community Tennis Programs - Public School 125M (05M125),237442256,5000,To fund NYJTL community tennis programs and instruction at P.S.125M tennis courts.
Riley,"New York Junior Tennis League, Inc.",Council District 12,237442256,20000,Funds to be used for tennis programs and clinics in Council District 12.
Koo,"New York Junior Tennis League, Inc.",Council District 20,237442256,6000,To provide free recreational tennis and educational programs for beginner and intermediate players at schools in and for residents of Council District 20. Page 189 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Grodenchik,"New York Junior Tennis League, Inc.",Council District 23,237442256,14000,To fund Community Tennis and Educational program in Council District 23.
Gennaro,"New York Junior Tennis League, Inc.",Council District 24,237442256,15000,Funding will support the expenses associated with providing free tennis lessons for children.
Brooks-Powers,"New York Junior Tennis League, Inc.",Council District 31,237442256,5000,Funds to be used for tennis program in Council District 31.
Barron,"New York Junior Tennis League, Inc.",Council District 42,237442256,10000,Funding to support operating expense costs for community tennis sport programming in Council District 42.
Brannan,"New York Junior Tennis League, Inc.",Council District 43,237442256,5000,To fund the community tennis programs in Council District 43.
Kallos,"New York Junior Tennis League, Inc.",Council District 5,237442256,10000,
The,"funds will be used to provide free tennis programs for players, ages 5-18 years, who reside in Council District 5. Equipment will be provided to all participants. Special events, team tournaments and trips are a regular part of the program schedule. Borelli New York Junior Tennis League, Inc.",Council District 51,237442256,5000,"Funding will support community tennis program in Council District 51. CD22 New York Junior Tennis League, Inc. - Public School 122Q"
,"Funding will support community tennis program in Council District 51. CD22 New York Junior Tennis League, Inc.",Public School 122Q,237442256,5000,"Funds will be used to support out-of-school activities such as homework help, performing arts instruction, and physical education."
Chin,"New York Junior Tennis League, Inc.",Public School 126M,237442256,3500,
The,funds will be used to support Sophie Gerson Foundation tennis program at Public School/Middle School 126M. Cornegy New York Restoration Project,,133959056,7000,"Funding to support family-friendly public events including arts performances and fitness programs, geared towards building healthy communities and activating garden use."
Lander,"New York Road Runners, Inc.",,132949483,3500,"Funding to support the Rising New York Road Runners program, including curriculum materials/equipment, outreach and fitness events."
Powers,"New York Road Runners, Inc.",,132949483,5000,Funding will support running-based youth development and health programs for New York City school-aged children.
Ulrich,"New York Road Runners, Inc.",,132949483,10000,
The,"funds will support running and fitness programs for people of all ages and abilities, especially youth. Levine New York Road Runners, Inc.",Community Fitness Programming - Morningside Park,132949483,3500,To support the New York Road Runner's Striders program in Council District 7 and/or Morningside Park.
Perkins,"New York Road Runners, Inc.",Morningside Park,132949483,5000,Funding to support Morningside Park - Free Community Fitness Programming (with Covid-19 Safety Measures).
Rosenthal,"New York Road Runners, Inc.",Road Runner Program in Public Schools,132949483,5000,Funding to support Road Runner programming and activities in Council District 6 public schools.
Rose,"New York Road Runners, Inc.",Youth Running & Fitness Programs - Council District 49,132949483,5000,Funding will be used for free fitness and health programs for youth in Council District 49.
Treyger,"New York Sun Works, Inc.",,200670312,5000,Funding for STEM and Sustainability Education programming to support hydroponics labs in Council District 47 schools. Page 190 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Louis,"New York United Jewish Association, Inc.",Girls Enrichment Program & Back to School Street Fair - Council District 45,262647383,5000,"Funds will support the ""Girls Enrichment Program,"" which provides training and recreation in gymnastics, swimming, dance and arts and crafts; funds will also support the ""Back to School Street Fair"". CD48 New York United Jewish Association, Inc. - Marine Park JCC"
,"Funds will support the ""Girls Enrichment Program,"" which provides training and recreation in gymnastics, swimming, dance and arts and crafts; funds will also support the ""Back to School Street Fair"". CD48 New York United Jewish Association, Inc.",Marine Park JCC,262647383,5000,Funding to support educational and youth programming and activities.
Brannan,"NIA Community Services Network, Inc.",,112697931,31000,Funds will be used to support Community Programming in Council District 43.
Treyger,"NIA Community Services Network, Inc.",,112697931,10000,"Funding to support expanded day, after-school, out-of-school time, and summer programming for youth in Council District 47."
Yeger,"NIA Community Services Network, Inc.",,112697931,8000,Funds will be used for after-school programming to include an array of cultural arts enrichment activities and exposure.
Lander,"NIA Community Services Network, Inc.",Youth Programming,112697931,9500,Funding to support NIA general operating expenses of youth programming.
Ayala,"Northside Center for Child Development, Inc.",After-School & Summer Programs,131656679,5000,To provide funding to support Northside's after-school and summer programming.
Perkins,"Northside Center for Child Development, Inc.",Child Education Enrichment Program,131656679,10000,To support Northside Center Child Education Enrichment Program for Youth in the Council District 9 Community.
Feliz,"Northwest Bronx Community and Clergy Coalition, Inc.",Sistas & Brothas United,132806160,10000,Funds will support the youth organizing efforts of the NWBCCC.
Rivera,Notre Dame School of Manhattan,Summer Camp,131782481,5000,Funds will support Notre Dame's summer camp.
Ulrich,"NY Softball, Inc.",American Softball,453276015,5000,"Funds will be used for staff, training and insurance and to purchase uniforms and equipment."
Kallos,"NYC First, Inc.",,462754933,10000,"Funding to support workshops, technical and logistical related expenses."
Rodriguez,"NYC First, Inc.",,462754933,5000,To cover expenses related to Youth Robotics & STEM programming in Council District 10 schools.
Moya,"NYC Kids RISE, Inc.",,814526739,12000,"Funding to support the college program in Council District 21. CD22 NYC Kids RISE, Inc. - Scholarship Program"
,"Funding to support the college program in Council District 21. CD22 NYC Kids RISE, Inc.",Scholarship Program,814526739,8500,Funds will be used to support the operational and/or the administrative costs associated with college savings plan for students.
Brooks-Powers,Ocean Bay Community Development Corporation,Youth Job Readiness,841622031,10000,Funding to support Youth Job Readiness programming & services in Council District 31.
Borelli,"On Your Mark, Inc.",Project Teamwork,133128315,5000,Funding to support Project Teamwork program.
Rose,"On Your Mark, Inc.",Project Teamwork,133128315,5000,
The,funding will be used to support the recruitment and training of local high school and college students to work with children with developmental disabilities. Kallos One Hundred Black Men,Junior One Hundred Youth Program,237379940,5000,Funds will support OHBM Junior One Hundred which offers a weekly one-on-one and small group mentoring to students.
Ulrich,"One Stop Richmond Hill Community Center, Inc.",Youth Programming - Council District 32,680602829,20000,"Funds will support our after school (in person or online) science and computer technology video conferencing program for students in grades 3 to 5, including President's week recess, April recess and summer camp programs, and all associated costs. Page 191 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds"
Lander,One World Project,"Brooklyn, Inc. - Teacher Training Program",465547290,7500,Funding to support Teacher Training Program.
Levin,"Opportunities for a Better Tomorrow, Inc.",,112934620,4500,To support job training and self-sufficiency of foster youth or youth aged out of care.
Reynoso,"Opportunities for a Better Tomorrow, Inc.",Public Speaking & Debate Day,112934620,15000,"To support Public Speaking and Debate Day for the Youth Education and Job Training program, including a 10-week debate training program for students."
Gibson,"Opportunities for a Better Tomorrow, Inc.",Youth Education & Job Training - Council District 16,112934620,5000,"Funds will be used to support OBT's Youth Education Job Training program in Council District 16 which provides youth with job and career readiness programming including workshops on networking, public speaking, debate as well as necessary certifications."
Rosenthal,"P.S. 75 Parent-Teacher Association, Ltd.",Afterschool Program,133497284,10000,"Funds support the Public School 75M Afterschool program. CD48 Pakistani American Youth Organization, Inc."
,"Funds support the Public School 75M Afterschool program. CD48 Pakistani American Youth Organization, Inc.",,474022872,21500,"Funding to provide educational, environmental, cultural, health and sports activities."
Lander,Pakistani American Youth Society,,814521213,5000,Funding for food distribution.
Reynoso,Pakistani American Youth Society,,814521213,3500,To support youth programming and development.
Adams,"Pearls & Ivy Foundation of Queens, Inc.",,454427316,8000,Funds will support programming costs and social opportunities for the scholars in the community.
Powers,"Per Scholas, Inc.",,043252955,5000,Funding will support costs of IT Workforce Training program for participants.
Levine,"Per Scholas, Inc.",Tech Training Program,043252955,3500,Funding to support technical training and career readiness training for Council District 7 youth.
Powers,Peter Stuyvesant Little League,,133700587,16000,Funding will support operating & programming costs for the Little League.
Rivera,"Phipps Neighborhoods, Inc.",,132707665,10000,Funds will support Phipps Neighborhood's youth services programs and operations.
Diaz,"Phipps Neighborhoods, Inc.",Technology 101 - Council District 18,132707665,10000,"Funding to support Technology 101: Basic Computer Instruction, Using Social Media and Internet Safety programs in Council District 18."
Matteo,"Police Athletic League, Inc.",,135596811,5000,Funding to support sports for youth in Council District 50.
Miller,"Police Athletic League, Inc.",,135596811,5000,"Funds will be used to purchase supplies including tee shirts for youth, dodge balls, basketballs, board games, incentives to raffle off, snacks, and bottled water. The services of a DJ will also be covered by this funding sources."
Cornegy,"Police Athletic League, Inc.",Cops & Kids - Council District 36,135596811,5000,"Funding to facilitate opportunities for NYPD Officers to connect with community youth during after school in Council District 36. Activities include: fitness, athletics, recreational and physical education."
Kallos,"Police Athletic League, Inc.",Cops & Kids Community Sports Tournament,135596811,5000,"To work with the 17th, 19th, 23rd and 114th precincts to facilitate a day-long Cops & Kids Community Sports Tournament."
Salamanca,"Police Athletic League, Inc.",Longwood PAL,135596811,15000,Funding to support the Community Basketball Tournament at the Longwood PAL.
Diaz,"Police Athletic League, Inc.",Public School 47X (12X047),135596811,10000,Funding to support sports for youth in P.S. 47X. Page 192 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Levine,"Police Athletic League, Inc.",Sports Tournament - Grant Houses,135596811,3500,"Funding to support Sports Tournament for youth ages at Grant Houses; including a basketball skill-building clinic followed by games with referees, t-shirts and awards."
Ayala,"Police Athletic League, Inc.",Wagner Houses,135596811,5000,"To provide funding to support a sports tournament for youth in Council District 8, including a basketball skill-building clinic followed by games with referees, t-shirts, and awards."
Feliz,"Police Athletic League, Inc.",Webster PAL,135596811,20000,Funds will support youth-NYPD engagement activities at the Webster PAL.
Rose,"Police Athletic League, Inc.",Youth Services - Council District 49,135596811,10000,"Funds will support a sports tournament and clinic for youth. Activities will include: skills and drills building clinic followed by games with referees, t-shirts and awards."
Rosenthal,"Police Service Area 6 Community Council, Inc.",,465658652,5000,Funds support the Youth Explorer and other youth programs.
Rosenthal,"Positive Influence, Inc.",Basketball & Afterschool Programs,562519776,20000,Funds support operating expenses for basketball and afterschool programming.
Cabrera,"PowerPlay NYC, Inc.",,134045021,15000,Funding will support Powerplay's District 14 yearlong after-school and summer programs serving girls K-12 and for the STARS Citywide Girls Initiative.
Chin,"PowerPlay NYC, Inc.",,134045021,3500,"Funding will support after-school and summer programs for school-age girls, promoting physical activity, healthy living, and leadership."
Levin,"PowerPlay NYC, Inc.",,134045021,3000,"To support after-school and summer programs that promote physical activity, healthy living and academic readiness for elementary, middle school and high school girls in Council District 33."
Ampry-Samuel,"PowerPlay NYC, Inc.",Series After-School & Summer Programs,134045021,7000,"To support after-school and summer programs that promote physical activity, healthy living and academic readiness for elementary, middle school and high school girls in Council District 41."
Dromm,"Pride Center of Staten Island, Inc.",LGBTQ Youth Program,463358895,5000,"To support LGBTQ community awareness events and programs on Staten Island by reaching out to, and serving, LGBTQ youth and allies."
Adams,"Prime Time Sports & Arts, Inc.",Prime Time Sports and Leadership - Council District 28,463622261,7500,"Funds will support youth sports, clinic and leadership training in Council District 28."
Barron,Progressive Youths Soccer Club,Council District 42,272272990,15000,Funding to support operating expense costs for community soccer sport programming in Council District 42.
Grodenchik,"Project Hope-The New Direction, Inc.",,113327651,12500,"To provide services, programming and workshops in Council District 23."
Miller,"Project Hope-The New Direction, Inc.",Youth Leadership & Career Pathway Program,113327651,13000,Funding will support a Youth Leadership & Career Pathway program in Council District 27. CD48 Project Witness
,Funding will support a Youth Leadership & Career Pathway program in Council District 27. CD48 Project Witness,,113456787,7500,Funding to support educational programing teaching Holocaust awareness and a message of tolerance to all mankind.
Perkins,"Publicolor, Inc.",Council District 9,133912768,7500,Funding for Color Club at PS 149M Sojourner Truth School.
Powers,"Publicolor, Inc.",Next Steps College Prep Programming,133912768,5000,Funding will support Next Steps College and career preparation programming in Council District 4.
Cumbo,"Q Kingdom Ministries, Inc.",MACADEMY School,113201956,10000,"Funding to support after school support services for children, from homework assistance to computer and tutoring lessons. Page 193 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds"
Holden,"QSAC, Inc.",,112482974,5000,Funds to be used for support services and programming for children and adults with autism.
Reynoso,"Quebradillas Baseball Organization, Inc.",,450491693,7500,"To support a youth baseball program. Funding will be used to pay for sports equipment, educational/training materials and umpire costs."
Gennaro,"Queens Community House, Inc.",,112375583,8000,Funding to support operation expenses associated with after-school and summer camp programming.
Koslowitz,"Queens Community House, Inc.",Evening Teen Center,112375583,24000,To support a Year Round Teen Center which provides athletics and dance activities during evening hours.
Dromm,"Queens Community House, Inc.",Generation Q,112375583,12500,To support operating expenses of the center and programming/services for LGBTQ teens.
Gennaro,"Queens Community House, Inc.",Pomonok After School Program,112375583,57000,Funding to support QCH Pomonok After School program: Extended hours for working parents till 7PM.
Koo,"Queens Symphony Orchestra, Inc.",,112106191,5000,"To fund the Symphony 101 performance/workshop series in Council District 20, to teach audiences about the different instrument through live musical demonstrations and presentations."
Moya,"Queens Theatre In The Park, Inc.",Queens Theatre English Language Learners Program (QTELL),113381629,10000,To support the Queens Theatre English Language Learners Program (QTELL) program for students from Council District 21.
Cornegy,"Quest Youth Organization, Inc.",,550858436,5000,"Funding to support weekly instrumental, vocal and music theory sessions using project based learning activities in Council District 36."
Cumbo,"Quest Youth Organization, Inc.",Youth Jazz Music Cultural Experience,550858436,5000,"Funding to support weekly instrumental, voice, and theory lessons and other operating costs for the youth."
Eugene,Radakka Corp.,,811082723,10000,"Funds will support Youth Education - health and safety education, anti gang/drug violence, financial health."
Johnson,"Rauschenbusch Metro Ministries, Inc.",,133859713,5000,To help fund general operations for free after-school program for students in Hell's Kitchen.
Yeger,Reach for the Stars Learning Center,,203042280,12000,"Funds will be used to defray the cost of a NY State Licensed Behavioral Analyst and Board Certified Behavior Analyst at the(BCBA) level, in order to clinically guide the Applied Behavioral Analysis (ABA) program and intervention development for children."
Perkins,"Reach Out and Read of Greater New York, Inc.",Book Distribution,134080045,7500,To support Reach Out and Read of Greater New York Book Distribution.
Feliz,"Reach Out and Read of Greater New York, Inc.",St. Barnabas Early Literacy Program,134080045,10000,Funds will support free book distributions and literacy services at St. Barnabas Hospital.
Rosenthal,"Reaching for the Arts, Inc.",Music Programs in Schools,474334584,5000,Funds support operating expenses for afterschool music programs for schools in Council District 6.
Levin,"READ 718, Inc.",,464080472,5000,To support one-on-one educational tutoring for students.
Cabrera,"Read Alliance, Inc.",,134091062,5000,Funding will support READ 2.0 in Council District 14; including Public School 279X.
Adams,"Read Alliance, Inc.",South Jamaica Reads,134091062,7500,Funds will support reading tutoring program in Council District 28.
Adams,Reading Partners,South Jamaica Reads literacy initiative - Council District 28,770568469,9000,Funds will support South Jamaica Reads literacy initiative in Council District 28. Page 194 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Levin,"Recess Activities, Inc.",,271109399,5000,To support court-involved youth and creative programming.
Adams,Recreational Inner-City Sports & Education (R.I.S.E.),,113168473,8000,Funds will support community youth programming of educational and recreational activities.
Menchaca,"Red Hook Initiative, Inc.",Youth & Community Leadership Program,203904662,10000,"To help cover operational and programming costs, including the Youth Leaders Program and Local Leaders Program."
Menchaca,Redhawk Indian Arts Council,Youth Programming,133712843,5000,Funding to support operations and Native American and Indigenous cultural programming in Council District 38.
Dromm,"Renaissance Charter School, The",Teens for Racial and Ethnic Awakening (TREA),113550391,5000,"To fund staffing and program materials and supplies for Teens for Racial and Ethnic Awakening (TREA), a program run for teens by teens, to talk about issues that relate to their lives and that help improve inter-group relations in their neighborhoods."
Gjonaj,Renaissance Youth Center,Music With A Message,134122438,5000,Funds will be used to support Music With A Message programming and services.
Matteo,"Richard Willis Memorial Fund, Inc., The",,133949376,5000,"Funds will be used to pay for T-shirts, Trophies, Whistles, Souvenirs, insurance and rental of the facility for the Richard Willis Memorial 3 on 3 Tournament."
Matteo,"Richmond County Youth Complex, Inc.",,205857329,5000,"Funds will be used for utilities, equipment, uniforms, field maintenance including safety and equipment upgrades."
Brannan,"Ridge Chorale, Inc.",,116264993,10000,Funds will be used to support the Ridge Chorale Theater Productions.
D. Diaz,"Riseboro Community Partnership, Inc.",Creative Arts Programming - Council District 37,112453853,10000,Funding will be used to support creative arts in the 37th Council District.
D. Diaz,"Riseboro Community Partnership, Inc.",Recreational Programming - 37 Council District,112453853,70000,Funds will be used to support recreational programming in the 37 Council District.
Levin,"Rising Ground, Inc.",,131860451,3000,To support teen services programming.
Dinowitz,"Riverdale Neighborhood House, Inc.",,131740024,25000,Funding to support youth market operations and education services/programs.
Dinowitz,"Riverdale Neighborhood House, Inc.",Riverdale Community Center - Teen Program,131740024,50000,Funding to support operational costs of RNC/RCC Teen programming & services.
Adams,"Rochdale Village Social Services, Inc.",Youth Afterschool Program,113397470,35000,"Funds will support afterschool programming including academic tutoring, recreation and digital learning."
Ulrich,"Rockaway Artists Alliance, Inc.",,113217121,20000,Funds will be used to support after-school programs. CD22 Roman Catholic Church of Corpus Christi - Basketball League
,Funds will be used to support after-school programs. CD22 Roman Catholic Church of Corpus Christi,Basketball League,111666228,5000,Funds will be used to defray the costs of the basketball league.
Van Bramer,Roman Catholic Church of Corpus Christi,Youth Sports Programming,111666228,5000,"Funding to support youth sports programming including CYO registration expenses, basketball supplies, uniforms and to maintain the facility."
Brannan,Roman Catholic Church of Our Lady of Perpetual Help,Soccer League,111666873,10000,"To fund the costs of uniforms, equipment, field maintenance, and other expenses required in running the soccer program."
Menchaca,Roman Catholic Church of Our Lady of Perpetual Help,Soccer League,111666873,5000,"To fund the costs of uniforms, equipment, field maintenance, and other expenses required in running the soccer program."
Koslowitz,Roman Catholic Church of Our Lady Queen of Martyrs,Youth Programs,111687469,6000,Funds will assist with general operating expenses for youth programming as well as providing the supplies and transportation expenses. Page 195 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Vallone,Roman Catholic Church of St. Kevin,Youth Guild,111666886,5000,Funding to support expenses related to the youth sports programs.
Holden,Roman Catholic Church of St. Margaret,,111723800,10000,"Funds to be used for operational expenses including equipment purchases, referee costs, outreach, uniforms and gym rentals and expenses associated with theatre production including cost of performance/copyrights, stage equipment and prop purchases."
Ulrich,Roman Catholic Church of the Holy Child Jesus in the Borough of Queens in the City of New York,Teen Drama Group,111639802,5000,Funding to support Teen Drama Group programs and activities.
Grodenchik,"Ronald McDonald House of Long Island, Inc.",,112764747,10500,Funding to support operational expenses of programming and services.
Koslowitz,"Ronald McDonald House of Long Island, Inc.",Keeping Families and Children Close,112764747,7000,Funds will support facility operating expenses.
Adams,Rosedale Jets Football Association,,113401835,2000,"Funds will support costs for uniforms, fees, and operational expenses."
Brooks-Powers,Rosedale Jets Football Association,,113401835,10000,"Funding will cover costs associated with Football Camp, including transportation and player recognition."
Miller,Rosedale Jets Football Association,,113401835,9500,"Funding will cover costs associated with Football and Cheerleading Camp, including transportation, supplies, equipment and meals."
Gennaro,"Row New York, Inc.",,113632924,5000,Funding to support programming in public schools in Council District 24.
Louis,Rugby Deliverance Tabernacle,,113304088,5000,"Purpose of funds will be utilized to provide services to youth for seeking services for GED review and testing, basic computer training, mentoring and counseling."
Holden,Sacred Heart Catholic Academy of Glendale,Summer Program,812780414,5000,"Funds to be used to support operating expenses of the summer program including supplies and materials for programs, activities and services."
Holden,Sacred Heart Youth Program,,111666876,5000,"Funds to be used to support the youth sports program including the cost of uniforms, equipment, league costs, officials and facilities."
Rosenthal,"Sadie Nash Leadership Project, Inc.",Leadership Program,113633912,5000,Funds support Sadie Nash Leadership Programs in Council District 6 public schools.
Vallone,Saint Mary's Hospital for Children,Farm-to-Table Program,111679599,5000,Funding will support the Farm to Table program and associated expenses.
Holden,"Salvatore LaRussa Dance Company, Inc.",,320119937,5000,"Funds to be used to support general operating expenses associated with various dance classes including uniforms, space rentals, advertising and program supplies."
Holden,"Samaritans of New York, Inc.",,133164464,5000,Funds to be used for suicide prevention services for youth and adults.
Louis,"Samaritans of New York, Inc.",Cuncil District 45,133164464,4000,"Funds will support Samaritans ""Caring Community Suicide Prevention & Awareness Education Project in Council District 45"
Vallone,"Samuel Field YM & YWHA, Inc.",Services for Children with Autistic Spectrum Disorder,113071518,10000,"Funds will support a wide variety of activities designed to provide enrichment activities to children, adolescents, and young adults diagnosed with Autism Spectrum Disorder and their family support systems."
Grodenchik,"Samuel Field YM & YWHA, Inc.",Teen Leadership Program,113071518,6000,"Funding to support leadership training, community service and professional development programming. Page 196 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds"
Koslowitz,"Samuel Field YM & YWHA, Inc.",Youth Programs @ Public School 220Q & Public School 206Q,113071518,22500,"Funds will support arts, recreation, and STEM enrichment programming for grades K through 5 in after-school programs at Public School 220Q and Public School 206Q."
Ayala,"SCAN-Harbor, Inc.",East Harlem Youth Council,132912963,5000,"To provide funding to support the East Harlem Youth Council, comprised of various housing developments and programs run by SCAN-Harbor."
Holden,School Sisters of Notre Dame Educational Center,,651217975,5000,"Funds to be used to support operating costs associated with GED/HSE, ESL, job readiness, computer classes and workshops."
Cornegy,SCO Family of Services,Family Dynamics Beacon Community Center,112777066,10000,"Funding to support academic/educational, arts/culture, health/wellness programming and special events at Family Dynamics Beacon Community Center."
Dromm,SCO Family of Services,LGBT Youth Program,112777066,5000,To fund educational and vocational programming emphasizing targeted support for LGBTQ youth in foster care as they pursue educational and vocational goals.
Cornegy,SCO Family of Services,Middle School 35K,112777066,5000,"Funding to support program enhancements such as the youth basketball tournament for middle and high schoolers, adult fitness aerobic & weight training classes and the Work Study Initiative."
Cornegy,SCO Family of Services,Parent-Child Home Program - Council District 36,112777066,7500,Funding to support the Parent-Child Home Program in Council District 36.
Rose,Seamen's Society for Children and Families,Forward Through Education - After-School Enrichment Program,135563010,5000,"Funds will support the administrative, staffing and operational costs associated with the organization's Forward Through Education after school tutoring program."
Levine,"Sheltering Arms Children and Family Services, Inc.",After- School Programming - Urban Assembly Academy for Future Leaders (05M286),133709095,5000,"Funding to support comprehensive youth civic engagement and social action programming at Urban Assembly, including hands-on workshops, seminars, and training."
Gennaro,"Sheltering Arms Children and Family Services, Inc.",Community Youth Center,133709095,5000,"Funds to enrich programming Community Youth Center located in Jamaica; including counseling and support, educational and job readiness workshops, college discovery programs, LGBTQ support groups, plus arts and media activities."
Miller,"Sheltering Arms Children and Family Services, Inc.",Jamaica Youth Drop In Center,133709095,5500,"Funding will support comprehensive youth civic engagement and social action programs at the center, including hands-on workshops that bring in local leaders and experts, a youth leadership council, and training for both youth and staff."
Moya,"Sheltering Arms Children and Family Services, Inc.",Malcolm X ECE Center,133709095,10000,Funds will be used to support the Malcolm X Early Childhood Education Center.
Brooks-Powers,"Simon Wiesenthal Center, Inc.",,953964928,10000,"Conduct workshops for middle and high school students in Council District 31 to promote critical thinking, tolerance, combat online hate & bulling. Hire certified workshop facilitators."
Eugene,"Simon Wiesenthal Center, Inc.",,953964928,34000,"Funds will be used to support Combat Hate, a dynamic, 50 minute classroom workshop that engages middle and high school students in critical thinking for decoding and rejecting online hate."
Powers,"Simon Wiesenthal Center, Inc.",,953964928,5000,Funding will support Combat Hate workshops in District 4 schools. Page 197 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Lander,"Singing Winds, Inc., The",,463805192,8000,Funding for playground activities.
Levin,"Smack Mellon Studios, Inc.",Art Ready Program,113375393,5000,To provide after-school programming through the Art Ready program.
Louis,"Society for Haitian Research, Inc.",,113439457,8000,Funds will support the Youth Development Through Civic Education Radio Program.
Rivera,Society of the Third Street Music School Settlement,Campos Plaza,135596825,8000,Funds will support Third Street Music School's programs and operations at Campos Plaza.
Vallone,Songs of Love Foundation,,113314191,5000,Funding will support operating costs to run the Songs of Love program.
Koo,South Asian Council for Social Services,Youth Services,113632920,5500,To support operational costs for the year-round youth internship and summer youth leadership programs.
Grodenchik,"South Asian Youth Action, Inc.",,133943630,9000,Funds to support after-school programming in Council District 23.
Lander,"South Asian Youth Action, Inc.",After-School Program - Public School 230K,133943630,11500,Funding to support after-school programming at P.S. 230K.
Van Bramer,"South Asian Youth Action, Inc.",Leadership Programming,133943630,5000,"To support leadership programming to South Asian youth (e.g. Desi Girls, Desi Men's Society, ARISE)."
Koslowitz,"South Asian Youth Action, Inc.",SAYA Leadership,133943630,10000,"To provide tutoring, college advisement, SAT prep and college visits to high school youth in Council District 29."
Dromm,"South Asian Youth Action, Inc.",Youth Program,133943630,9750,"To fund academic support, leadership development, college readiness and enrichment opportunities."
Ayala,"South Bronx United, Inc.",Recreational Soccer Program - Patterson Park,264064041,10000,To provide funds to support recreational soccer programming for Mott Haven youth at Patterson Park.
