member,organization,program,ein,amount,purpose
Morano,New York City H2O,Water Ecology & Engineering Field Trips - Council District 51,453860014,10000,Funding will support students participating in Water Ecology and Engineering field trips in Council District 51.
Morano,New York City H2O,Youth Programming & Community Support Programs - Council District 51,453860014,30000,Funding to support youth programming and community support programs in Council District 51.
Williams,"New York City Outward Bound Center, Inc.",College & Career Readiness - Council District 27,133471084,15000,Funds will be used for College & Career Readiness model for pre-K-12th graders at the Institute for Health Professions at Cambria Heights (IHPCH) in Council District 27.
De La Rosa,"New York City Outward Bound Center, Inc.",Outward Bound Schools College & Career Readiness,133471084,5000,To support the Outward Bound College & Career Readiness model for K-12th graders at the Washington Heights Expeditionary Learning School (WHEELS). Page 176 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Osse,"New York City Urban Debate League, Inc.",,455249743,5000,Funding for the CEC16 Debate competition and other youth debate programming in District 36.
Powers,"New York City Urban Debate League, Inc.",,455249743,5000,Funding will support free debate teams and tournaments in Council District 4.
Bottcher,"New York City Urban Debate League, Inc.",Council District 3,455249743,5000,Funds to implement debate education and programming.
Hanif,"New York City Urban Debate League, Inc.",Debate Programming - Council District 39,455249743,10000,Funds will be used to support Council District 39 debate programming.
Stevens,"New York City Urban Debate League, Inc.",Schools Programming - Council District 16,455249743,10000,Funds will be used to expand and enhance programming in schools within Council District 16.
Gennaro,"New York Edge, Inc.",,113112635,12500,To support summer and/or after-school programming in Council District 24.
Paladino,"New York Edge, Inc.",After School Enrichment Initiative,113112635,10000,Funds will be used to support Sports and Arts in Schools (New York Edge) summer and/or after-school programming in Council District 19.
Lee,"New York Edge, Inc.",Council District 23,113112635,9000,To support New York Edge's Summer and/or after-school programming in Council District 23.
Schulman,"New York Edge, Inc.",Council District 29,113112635,7000,Funding to provide after school and summer programming to youth in Council District 29.
Louis,"New York Edge, Inc.",District 45,113112635,5000,Funds will extend and enrich summer and school year healthy sports fitness programming serving the youth in Council District 45.
Paladino,"New York Junior Tennis League, Inc.",Community Tennis Program - Council District 19,237442256,5000,Funding will support recreational tennis and educational programs for youth players in the Council District 19.
Brannan,"New York Junior Tennis League, Inc.",Community Tennis Program - Council District 47,237442256,5000,To support free tennis programming for youth in Council District 47.
Salamanca,"New York Junior Tennis League, Inc.",Community Tennis Programming,237442256,20000,Funds will go to support programming for residents in Council District 17.
Farias,"New York Junior Tennis League, Inc.",Community Tennis Programs - Council District 18,237442256,10000,Funding to support the Community Tennis Program in Council District 18.
Narcisse,"New York Junior Tennis League, Inc.",Community Tennis Programs - Council District 46,237442256,5000,Funding to provide tennis training and activities for youth in Council District 46.
Bottcher,"New York Junior Tennis League, Inc.",Community Tennis Programs (CTP) - Council District 3,237442256,5000,To provide free Community Tennis & Educational program to NYC youth.
Joseph,"New York Junior Tennis League, Inc.",Community Tennis Programs (CTP) - Council District 40,237442256,5000,Funding will be used for Community Tennis Programs (CTP).
Rivera,"New York Junior Tennis League, Inc.",Council District 2,237442256,5000,Funds will support programs and services in Council District 2.
Lee,"New York Junior Tennis League, Inc.",Council District 23,237442256,18000,To fund Community Tennis and Educational programs in Council District 23.
Gennaro,"New York Junior Tennis League, Inc.",Council District 24,237442256,12500,Funding will support the expenses associated with providing free tennis lessons for children. Page 177 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Menin,"New York Junior Tennis League, Inc.",Council District 5,237442256,10000,"The funds will be used to provide free tennis programs for players, ages 5-18 years, who reside in Council District 5. Equipment will be provided to all participants. Special events, team tournaments and trips are a regular part of the program schedule."
Holden,"New York Junior Tennis League, Inc.",Juniper Park Tennis Youth Program - Council District 30,237442256,13000,Funds to be used for tennis programs in Juniper Valley Park.
Riley,"New York Junior Tennis League, Inc.",Tennis Education - Council District 12,237442256,20000,Funds to be used for tennis programs and clinics in Council District 12.
Gennaro,"New York LGBT Network, Inc.",LGBT Community Services,208512786,10000,"Funding will go towards providing programs to help students, parents, school personnel develop school cultures/communities that foster support, understanding, and respect for LGBT youth."
Lee,New York Malayalae Sports Club,,112970755,6500,"Funds will be used for equipment, supplies, and fees for coaches."
Mealy,"New York Skyriders, Inc.",Council District 41,113287258,15000,Funds will provide services to youth within Council District 41.
Moya,"New York Sun Works, Inc.",Hydroponic Classroom for STEM & Climate Education - Council District 21,200670312,15000,To provide stem and climate education to public schools in Council District 21.
Salaam,"New York Sun Works, Inc.",Hydroponic Classroom Program - Harlem Public Schools,200670312,5000,"Funding to implement the Hydroponic Classroom program in Harlem’s public schools, providing necessary supplies, professional development, system upkeep, harvest support, and participation in the annual Youth Conference."
Brewer,"New York Sun Works, Inc.",Hydroponic Classrooms,200670312,5000,"Funds will support Hydroponic Classrooms for STEM, Climate, and Sustainability Education in Council District 6."
Paladino,"New York Sun Works, Inc.",Hydroponic Classrooms - Bayside High School (26Q495),200670312,5000,Funding will support urban farming and science program at Bayside HS (26Q495).
Paladino,"New York Sun Works, Inc.",Hydroponic Classrooms - Public School 094Q David D. Porter (26Q094),200670312,5000,Funding will support urban farming and science program at Public School 094Q David D. Porter (26Q094).
Gutierrez,"New York Sun Works, Inc.",Hydroponic Farms - Council District 34 School,200670312,8500,Funds to support the hydroponic farms at schools in Council District 34.
Ariola,"New York Sun Works, Inc.",Public School 060Q Woodhaven (27Q060),200670312,9000,Funds will be used for programing of hydroponic lab at PS 60Q.
Restler,"New York Sun Works, Inc.",Public School 110K The Monitor (14K110),200670312,10000,Funds to support the hydroponic farm at Public School 110K The Monitor (14K110).
Ariola,"New York Sun Works, Inc.",Queens Explorer School,200670312,9000,Funds will be used to continue programing of hydroponic lab at the Queens Explorer School in Ozone Park.
Vernikov,"New York United Jewish Association, Inc.",,262647383,12000,Funding to support educational and youth programming and activities.
Louis,"New York United Jewish Association, Inc.",Recreational Tennis & Educational Programs - Council District 45,262647383,6000,"Funding will support free recreational tennis and educational programs for beginner and intermediate youth players in Council District 45 throughout the year. The funds will also be used to foot the cost of special events, team tournaments."
Restler,"New York WEB Center, Inc.",Anti-Gun Violence Multimedia Arts Campaign,205620848,5000,Funding for multimedia arts programming using the NYWC digital lounge and music production studio along with videography for messaging youth about violence prevention and team building/leadership activities Page 178 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Hudson,"New York WEB Center, Inc.",Anti-Gun Violence Multimedia Arts Campaign,205620848,10000,Funding for multi­media arts programming using the NYWC digital lounge and music production studio along with videography for messaging by youth about violence prevention and team building/leadership activities.
Hanif,"NIA Community Services Network, Inc.",,112697931,9500,"To support after-school programs, along with family and community services/events in Council District 39."
Brannan,"NIA Community Services Network, Inc.",Youth & Family Community Programming - Council District 47,112697931,31000,To support cultural community events and programs available to families and youth in Council District 47.
Salaam,"Northside Center for Child Development, Inc.",,131656679,5000,"To provide in-school mental health services for children through licensed clinicians, ensuring accessible, trauma-informed care and support."
Ayala,"Northside Center for Child Development, Inc.",After-School & Summer Programs,131656679,5000,To provide funding to support Northside's after school and summer programming.
Rivera,Notre Dame School of Manhattan,Summer Camp,131782481,5000,Funds will support summer camp.
Ariola,"NY Softball, Inc.",,453276015,5000,"Funds will be used for staff, training and insurance and to purchase uniforms and equipment."
Williams,"NYC First, Inc.",Council District 27,462754933,6000,"Robotics Team funding for PS 197, Cambria center for the gifted child or any other school within Council District 27."
Restler,"NYC First, Inc.",Public School 054K The Detective Rafael Ramos School (13K054),462754933,5000,Funding to support transportation for students at Public School 054K The Detective Rafael Ramos School (13K054).
Ung,"NYC First, Inc.",Robotics Leagues & STEM Programs - Council District 20 Schools,462754933,5000,To support STEM education programs and youth robotics leagues in Council District 20 schools.
Marte,"NYC First, Inc.",STEM Education Programs & Youth Robotics Leagues - Council District 1,462754933,5000,Funds will be used to provide STEM education programs and youth robotics leagues for young people in Council District 1.
Hanif,"NYC First, Inc.",STEM Education Programs & Youth Robotics Leagues - Council District 39,462754933,5000,Funding will provide STEM education programs and youth robotics leagues for young people in Council District 39.
Won,"NYC Kids RISE, Inc.",College & Career Readiness,814526739,5000,Funds to support the NYC Kids RISE Save for College Program.
Caban,"NYC Kids RISE, Inc.",Save for College Program,814526739,8500,Funds will be used to support the operational and/or the administrative costs associated with college savings plan for students.
Carr,"On Your Mark, Inc.",,133128315,10000,Funds will be used for the operating cost to support the recruitment and training of local high school and college students to work with children with developmental disabilities.
Salaam,One Hundred Black Men,,237379940,5000,"To empower middle, high, and college students through mentorship, career development, and life-skills programs."
Abreu,OneGoal,Postsecondary Access & Success Program,562369898,5000,Funding to support Postsecondary Access and Success program in Council District 7.
Feliz,Open Future Institute,Bronx High School for Law and Community Service (10X439),455494252,20000,Funds will support the QUESTion Project to empower high school students from Bronx High School for Law and Community Service (10X439).
Feliz,Open Future Institute,The QUESTion Project - Belmont Preparatory High School (10X434),455494252,20000,Funds will support the QUESTion Project to empower high school students from Belmont Preparatory High School.
Menin,"Open Squash, Inc.",Council District 5,455149499,4000,Funds would be intended for Council District 5 and programming that serves youths. Page 179 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Gutierrez,"Opportunities for a Better Tomorrow, Inc.",Youth Education Training Program - Council District 34,112934620,10000,Funding will support Youth Education & Job Training Program in Council District 34.
Holden,"Oratorio Society of Queens, Inc.",Operational Expenses & Student Choral Program - Council District 30,112781564,5000,Funds for operational expenses and Student Choral Program.
Krishnan,"Osborne Association, Inc., The",,135563028,8000,To support a program aimed at helping incarcerated youth maintain family ties to help reduce recidivism.
Holden,"Outstanding Renewal Enterprises, Inc.",Stewardship Program & E-Waste Events - Council District 30,133320984,7500,Funds will be used for Stewardship Program and E-Waste Events in Council District 30.
Gutierrez,"Oye Group, Inc.",Shake on the Block - Summer Workshop Series,810963322,7500,Funding will support Shake on the Block Summer Workshop Series.
Brewer,"P.S. 75 Parent-Teacher Association, Ltd.",Afterschool Program for students - Emily Dickinson School 75M (03M075),133497284,10000,Funds will support Afterschool Program for students at the Emily Dickinson School 75M (03M075).
Marmorato,Pajama Program,Council District 13,020588068,5000,"Funds will be used to help children and families in Council District 13 through distribution of new pajamas and storybooks, and research-based sleep health Education workshops."
Louis,"Pakistani American Youth Organization, Inc.",P.O.W.E.R Program - Council District 45,474022872,8000,Funds will be used to support the P.O.W.E.R program in Council District 45.
Zhuang,Parent Child Relationship Association,Youth LEAP Program - Council District 43,831900689,10000,Funding for youth engagement program in Council District 43.
Farias,Parkchester Little League,Council District 18,136162741,8500,Funding to support the Parkchester Little League in Council District 18.
Adams,"Pearls & Ivy Foundation of Queens, Inc.",Youth Leadership Program,454427316,8000,Funds will support Youth Leadership Program.
Powers,"Per Scholas, Inc.",,043252955,5000,Funding will support costs of the Tech Training program for participants.
Stevens,"Phipps Neighborhoods, Inc.",Culinary Arts Training Program - Intermediate School 313X School of Leadership Development (09X313),132707665,10000,Funds will support the culinary arts training program at Intermediate School 313X in Council District 16.
Rivera,"Phipps Neighborhoods, Inc.",Youth Programs & Services,132707665,10000,Funds will support youth services programs and operations.
Adams,"Police Athletic League, Inc.",,135596811,11000,To support Edward Byrne Center to provide additional access to PAL’s “Youth Link” for community youth ages 13-19 in Council District 28.
Hanks,"Police Athletic League, Inc.","Community Youth Sports, Culture & Recreation - Council District 49",135596811,5000,Funding will support community youth recreation days in Council District 49.
Farias,"Police Athletic League, Inc.",Council District 18,135596811,6500,Funding to support community youth sports programming in Council District 18.
Carr,"Police Athletic League, Inc.",Council District 50,135596811,5000,Funding to support sports for youth in Council District 50.
Brooks-Powers,"Police Athletic League, Inc.",Goldie Maple Academy - Council District 31,135596811,5000,Funding will support Community Youth Recreation Days and sports activities at Goldie Maple Academy in Council District 31.
Feliz,"Police Athletic League, Inc.",Webster PAL,135596811,20000,Funds will support youth engagement activities in Council District 15. Page 180 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Salaam,"Police Athletic League, Inc.",Youth Link Program -Council District 9,135596811,5000,"To provide District 9 youth with safe spaces, mental health support, recreational activities, and career training through PAL’s Youth Link Program."
Aviles,"PortSide NewYork, Inc.",,200176184,10000,To support programs on and near our historic ship MARY A. WHALEN.
Brewer,"Positive Influence, Inc.",Sports Training & Mentoring Program,562519776,5000,Funds will be used to support sports and after school youth programming.
Rivera,"PowerPlay NYC, Inc.",,134045021,5000,Funds will support programs and operations.
Hanks,"PowerPlay NYC, Inc.",STARS Program - Council District 49,134045021,5000,Funding will support the Citywide Sports Training and Role-models for Success (STARS) initiative in Council District 49.
Moya,"Publicolor, Inc.",Council District 21,133912768,15000,Funds will support a design Studio Located in the Council District 21.
Powers,"Publicolor, Inc.",Next Steps College Prep Programming,133912768,5000,Funding will support Next Steps College and career preparation programming in Council District 4.
Won,Queen of Angels RC Church,Youth Programming,111723787,5000,Funds will be used for the youth programming at the center.
Brooks-Powers,Queens Alumnae Chapter Delta Sigma Theta,Council District 31,166098017,3000,Funds will be used to plan and implement activities to support African American males in Council District 31.
Brooks-Powers,Queens Alumnae Chapter Delta Sigma Theta,Delta Academy - District Council 31,166098017,3000,Funding will support programming related to Delta Academy in District Council 31.
Gennaro,"Queens Community House, Inc.",,112375583,65000,Funding to support QCH after school programing throughout Council District 24.
Schulman,"Queens Community House, Inc.",Afterschool Programming - J.H.S. 190Q Russell Sage (28Q190) & J.H.S. 157Q Stephen A. Halsey (28Q157),112375583,20000,"Funding to support after-school programming and activities for youth and families at J.H.S. 190 Russell Sage, J.H.S. 157 Stephen A. Halsey and Forest Hills Community Center in Council District 29."
Schulman,"Queens Community House, Inc.",Generation Q - Council District 29,112375583,10000,Funding to support programming and services for LGTBQ Youth at Generation Q in Council District 29.
Krishnan,"Queens Community House, Inc.",LGBTQ Youth Programming,112375583,12500,To support operating expenses of the center and programming/services for LGBTQ teens.
Brooks-Powers,Queens Legal Services Corporation,Council District 31,132605604,5000,Funding will support after-school initiatives in Council District 31.
Mealy,"Quest Youth Organization, Inc.",Council District 41,550858436,5000,Funds will provide weekly instrumental vocal and music theory sessions using project based learning activities in Council District 41.
Restler,"READ 718, Inc.",After School Programming,464080472,5000,Funding to support after school and remote reading programs for children from low- income households in Council District 33.
Hanks,"Read Alliance, Inc.",School Year & Summer READing Program - Council District 49,134091062,5000,Funding will support Read Alliance School Year and Summer READing program in Council District 49.
Ayala,"Read Alliance, Inc.",School Year & Summer READing Programs - Council District 8,134091062,5000,To support Read Alliance School Year and Summer READing Programs in Council District 8.
Adams,Recreational Inner-City Sports & Education (R.I.S.E.),Community Programming - Middle School 72Q,113168473,8000,Funds will support afterschool recreational and educational programming.
Williams,Recreational Inner-City Sports & Education (R.I.S.E.),Youth Recreation - Council District 27,113168473,6000,Funds will be used for Youth Recreation in Council District 27.
Aviles,"Red Hook Initiative, Inc.",Community Resource & Health and Wellness,203904662,15000,Funds to support Community Resource Team and Health and Wellness Team. Page 181 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Osse,"Reel Stories Teen Filmmaking, Inc.",,200936377,5000,Funding for free after school programming for youths in Council District 36.
Brooks-Powers,"Rising Ground, Inc.",Council District 31,131860451,13000,"Funding to support services for homeless and underserved youth in Council District 31, including mediation, mentorship and community mobilization services."
Dinowitz,"Riverdale Neighborhood House, Inc.",Sexual & Reproductive Health for Young Adults - Council District 11,131740024,25000,"Funding to provide youth resources at RNH to learn about sexual and reproductive health, and rights through one-on-one coaching, workshops, and monthly health fairs in Council District 11."
Dinowitz,"Riverdale Neighborhood House, Inc.",Teen Center - Council District 11,131740024,25000,"Funding to support and expand the RNH Teen Center, a free after-school program for Bronx youth ages 13-18 in Council District 11."
Dinowitz,"Riverdale Neighborhood House, Inc.",Youth Market - Council District 11,131740024,25000,Funding to support the RNH Youth Market in Council District 11.
Salaam,"Riverside Hawks, Hope, Health and Hoops Corporation",,061750000,5000,"To provide Harlem youth with a safe, structured afterschool and summer program that promotes academic enrichment, athletic training, leadership development, and community engagement."
Sanchez,"Roads to Success, Inc.",Job Readiness,113599459,10000,Funds to support Job readiness training and workforce development for students of the NorthWest Bronx.
Adams,"Rochdale Village Social Services, Inc.",Academic Success Tutoring Program,113397470,18000,Funds will support academic tutoring and recreational programming at the RV Community Center.
Brooks-Powers,"Rockaway Film Festival, Inc.",Council District 31,832462823,5000,Funding to support the Turning Point Teen Series in Council District 31.
Farias,"Rocking the Boat, Inc.",Youth Development & Community Programs - Council District 18,134177814,5000,Funding to support youth development and community programs.
Won,"Roman Catholic Church of Corpus Christi, Borough of Queens, City of New York",Youth Sports Programming,111666228,5000,"Funding to support youth sports programming including Catholic Youth Organization registration expenses, basketball supplies, uniforms, and for facility maintenance."
Aviles,Roman Catholic Church of Our Lady of Perpetual Help,Soccer Program - Council District 38,111666873,5000,Funds to help defray the costs of running the soccer program.
Brannan,Roman Catholic Church of Our Lady of Perpetual Help,Youth Soccer Program - Council District 47,111666873,10000,To support youth sports programming.
Holden,Roman Catholic Church of St. Margaret,Youth Programs - Council District 30,111723800,10000,"Funds to be used for operational expenses including equipment purchases, referee costs, outreach, uniforms and gym rentals and others associated costs with theatre production."
Menin,"Ronald McDonald House of New York, Inc.",,132933654,5000,Funds would be intended for programming that includes outreach and visits for Council District 5.
Adams,Rosedale Jets Football Association,,113401835,5000,"Funds will support the cost of uniforms, fees, and operational expenses."
Brooks-Powers,Rosedale Jets Football Association,Council District 31,113401835,10000,"Funding to support costs associated with Football Camps, transportation and other needs in Council District 31."
Williams,Rosedale Jets Football Association,Football & Cheerleading Camp - Council District 27,113401835,5000,"Funding will cover costs associated with Football and Cheerleading Camp, including transportation, supplies, equipment and meals in Council District 27. Page 182 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds"
Bottcher,"Rosie's Theater Kids, Inc.",After School Arts Education Programs,331194964,5000,Funds will support In-school and after-school arts education programs.
Gennaro,"Row New York, Inc.",,113632924,5000,Funding to support programming in public schools in Council District 24.
Felder,"SAFE Foundation, Inc.",,260102131,12500,Funding to support after-school information and preventive education workshops for children and parents.
Banks,"Salvadori Center, Ltd.",STEAM Programming - Council District 42,112883503,8000,"Funds will be used to engage families around students’ learning by conducting hands- on STEAM (Science, Technology, Engineering, Arts, and Math) workshops in Council District 42."
Holden,"Salvatore LaRussa Dance Company, Inc.",Council District 30,320119937,5000,"Funds to be used to support general operating expenses associated with various dance classes including uniforms, space rentals, advertising and program supplies."
Banks,SCO Family of Services,ParentChild+ - Council District 42,112777066,5000,"Funds will be used to support early childhood literacy and development, continue programming for head start and ParentChild+ programming in Council District 42."
Banks,"Sew So Fresh, Inc.",Youth Programming - Council District 42,934351686,7500,"Funds will be used to focus on sewing skills, hands-on workshops, and an in-depth understanding of sewing techniques and machine use. The program also encourages participants to explore the process of building their own clothing brands."
Vernikov,Shaare Zion Congregation,,111735956,5000,Funding to support educational and youth programming and activities.
Paladino,Shannon Gaels Gaelic Football Club,Gaelic Football & Hurling,272354756,5000,"Funding will cover costs for uniforms, equipment, supplies, tournament entry costs, space rental, insurance and various other expenses in Council District 19."
Zhuang,"Sharing Hearts Organization, Inc.",After School Club - Council District 43,931642774,15000,Funding for After School Club for kids in Council District 43.
Hanif,Shema Kolainu,Hear Our Voices,113503085,14000,To support school programming for children with autism and training for parents.
Menin,"Simon Wiesenthal Center, Inc.",,953964928,5000,Funds will be used to support Combat Hate programming within Council District 5.
Powers,"Simon Wiesenthal Center, Inc.",,953964928,5000,Funding will support Combat Hate workshops in District 4 schools.
Joseph,"Simon Wiesenthal Center, Inc.",Combat Hate - Council District 40,953964928,5000,"Funds will be used to support Combat Hate, a dynamic, 50 minute classroom workshop that engages middle and high school students in critical thinking for decoding and rejecting online hate."
Brewer,"Simon Wiesenthal Center, Inc.",Combat Hate: Digital Empowerment Workshop,953964928,5000,Funds will support combat hate digital empowerment workshops.
Hanif,"Singing Winds, Inc., The",Albemarle Playground,463805192,8000,"To support series of pop-up events and activities for adults, families and children in Albemarle Playground."
Powers,Society of the Third Street Music School Settlement,,135596825,5000,Funding will support programming and arts education at the Third Street Music School.
Marte,Society of the Third Street Music School Settlement,,135596825,9000,Funding will support programming and arts education.
Rivera,Society of the Third Street Music School Settlement,Campos Plaza,135596825,8000,Funds will support programs and operations at Campos Plaza. Page 183 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Bottcher,Sophie Gerson Healthy Youth,,462977659,5000,To support youth programs and services.
Menin,Sophie Gerson Healthy Youth,,462977659,5000,Funds will be used to support youth programming in Council District 5.
Rivera,Sophie Gerson Healthy Youth,Council District 2,462977659,5000,Funds will support youth programs and operations in Council District 2.
Ung,South Asian Council for Social Services,Youth Services,113632920,5500,To support operational costs for the year-round youth internship and summer youth leadership programs.
Krishnan,"South Asian Youth Action, Inc.",,133943630,6500,"To fund academic support, leadership development, college readiness and enrichment opportunities."
Lee,"South Asian Youth Action, Inc.",Irwin Altman Middle School 172Q (26Q172),133943630,5000,Funds to support programming for the students of Irwin Altman MS 172 in Council District 23.
Caban,"South Asian Youth Action, Inc.",Our World Neighborhood Charter School,133943630,5000,Funds will be used to support SAYA programming at Our World Neighborhood Charter School in Astoria.
Hanif,"South Asian Youth Action, Inc.",Public School 230K Doris L. Cohen (15K230),133943630,11500,Funding to support after-school programming at P.S. 230K (15K230).
Schulman,"South Asian Youth Action, Inc.",Youth Development Programming - Council District 29,133943630,10000,"To support high school and college youth programming including leadership development, mentorship, college access/success programs, and enrichment activities for residents of Queens and Council District 29."
Stevens,"South Bronx United, Inc.",Academy - Council District 16,264064041,10000,Funds would help increase the participant capacity of the SBU Academy for Council District 16.
Ayala,"South Bronx United, Inc.",Recreational Soccer Program - Patterson Park,264064041,5000,To provide funds to support recreational soccer programming for Mott Haven youth at Patterson Park.
Brewer,"Special Olympics New York, Inc.",School Site Training Club - Mickey Mantle School (M811),237061382,5000,Funds to support school training club site at Mickey Mantle School (M811).
Ariola,"Special Olympics New York, Inc.",Special Olympics- Council District 32,237061382,5000,Funds will be used to support Special Olympics throughout Council District 32.
Banks,Spring Creek Recreational Fund,Learn to Swim & Community Lifeguard Training Program - Council District 42,271770637,10000,"Funds will be used to provide swimming classes to youth, community swim access and Lifeguard Training for Youth in the 42nd Council District."
Gutierrez,St. Nick's Alliance Corporation,"Connect for Success - High School for Enterprise, Business and Technology (14K478)",510192170,10000,"Funding will support the Connect for Success program at High School for Enterprise, Business and Technology (14K478)."
Restler,St. Nick's Alliance Corporation,Public School 380K John Wayne Elementary (14K380) & John Ericsson Middle School 126 (14K126),510192170,10000,Funds to support programs and services and PS380 and JEMS 126 in Council District 33.
Holden,St. Stanislaus Catholic Church,Sports Programming - Council District 30,111981305,9000,"Funds to be used to support operating expenses including space rental, uniforms and equipment for sports programming."
Brannan,"St. Vincent's Services, Inc.",Public School 102K (20K102),111631823,5000,Funds will support HSVS Compass Program at Public School 102K (20K102).
Menin,"Stanley M. Isaacs Neighborhood Center, Inc.",The Learning Academy & Youth Employment and Education Services (YES),132572034,1000,"To support The Learning Academy and the Youth Employment and Education Services (YES), publicly noticed through Council District 5."
Hanks,"Staten Island Hurricanes Organization, Inc.",,871793853,15000,Funds will support the Staten Island Youth Football Team. Page 184 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Carr,"Staten Island Ice Hockey Association, Inc.",,132939069,5000,Funds will support youth hockey clinic.
Morano,"Staten Island Ice Hockey Association, Inc.",Ice Hockey Program,132939069,5000,Funds will support youth hockey clinic.
Carr,"Staten Island Little League, Inc.",,136162802,15500,"Funding will be used for utilities, uniforms, equipment, Annual picnic costs and other event expenses."
Carr,"Staten Island Sports Hall of Fame, Inc.",,133833390,8000,"Funding to support various services including general operating cost, rent, sports programs, museum/educational programs, and history/preservation of sports."
Morano,"Staten Island Youth Soccer League, Inc.",,320048308,12500,Funding will be supporting youth soccer operations.
Brewer,Stephen Gaynor School,Phonics Professional Development - Public School 87 William Sherman (03M087),131969570,5000,Funds will support phonics-based programs for teachers and students at Public School 87 William Sherman (03M087).
Salaam,"Street Corner Resources, Inc.",Mental Wellness Creative & Expressive Arts Project,260149521,5000,"Funds will support SCR's Mental Wellness Creative & Expressive Arts project, using therapeutic and artistic activities to address gun violence and counter negative social influences on youth."
Mealy,"Street Soccer USA, Inc.",Council District 41,264694946,5000,Funds will provide free community based high quality soccer instruction according to our 8 social emotional learning skills curriculum in Council District 41.
Louis,"Street Soccer USA, Inc.",Council District 45,264694946,5000,Funds will be used for sports-based curriculum in Council District 45.
Aviles,"Street Soccer USA, Inc.",Life Skills Program,264694946,10000,To support Street Soccer USA's free sports-based youth development soccer club.
Brewer,"Strycker's Bay Neighborhood Council, Inc.",Commons - After- School Program,131943516,5000,Funds support after-school programming at The Commons.
Hanks,"Student Leadership Network, Inc.",College Bound Initiative (CBI),061517218,5000,Funding will support the College Bound Initiative in Council District 49.
De La Rosa,"Student Leadership Network, Inc.",CollegeBound Initiative (CBI) - Council District 10,061517218,5000,Funds will be used to support Student leadership network programming in Council District 10.
Won,"Sunnyside Community Services, Inc.",Cornerstone Community Center - Woodside Houses,510189327,50000,Funding to support the Cornerstone Community Center at Woodside Houses and after- school program for students.
Aviles,"Sunset Spark, Inc.",Creative Technology Programs,454683418,10000,Funds to support the Sunset Spark Creative Technology Programs.
Marmorato,SUNY Maritime College Parents Association Corp.,,811963795,5000,"To support operational and maintenance costs, and help fund day to day operations."
Rivera,"Super Happy Healthy Kids, Inc.",,471435128,5000,Funds will support programs and services.
Marte,"Super Happy Healthy Kids, Inc.",After-school & Summer Programs,471435128,5000,Funding to support after-school and summer programs.
Osse,"Swim Strong Foundation, Inc.",,371526132,5000,Funding for swim safety lessons and programming in Council District 36.
Krishnan,"Swim Strong Foundation, Inc.",,371526132,8000,"Funds will be used to support operating and other expenses for the swimming and water safety educational programming of children, youth, individual, and families both in water and online."
Lee,"Swim Strong Foundation, Inc.",,371526132,10000,Funding to support free swimming instruction and water safety programming in-person in Council District 23 and online. Page 185 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Menin,"Swim Strong Foundation, Inc.",Council District 5,371526132,5000,Funds would be used to promote swimming and water safety at schools for Council District 5.
Hudson,"Switching Lifestylez, Inc.",Justice-Involved Youth Support Services - Council District 35,881538933,30000,Funding for programming and services to support justice-involved youth in Council District 35.
Banks,"Sylvia Center, Inc., The",Cooks for Health Programming - Council District 42,204297703,5000,"Funds will be used to do Cook for Health programming, helping youth increase nutrition literacy, helping promote food justice and access in Council District 42."
Ung,"Taiwan Center, Inc.",Isadora Rhythmic & Dance Academy,112857501,5000,"Funds will be used for operational, administrative and programmatic costs for the Taiwan Center Rhythmic and Dance Academy."
Mealy,"Tech Kids Unlimited, Inc.",Council District 41,462451747,5000,Funds will support teaching computer science thinking and technology skills to youth age 10 to 24.
Marte,"Teens for Food Justice, Inc.",Education Programs - Council District 1,453591508,5000,Funding to support the Teens for Food Justice education programs for students in schools within Council District 1.
Brooks-Powers,"Teens for Food Justice, Inc.",Far Rockaway Educational Complex - Council District 31,453591508,10000,"Funding will support the creation and maintenance of a hydroponic farm and youth-led nutrition, health, advocacy programming and afterschool curriculum in Council District 31's Far Rockaway Educational Complex."
Farias,Top of the Hill Classic Corporation,Council District 18,923408963,5000,Funding to support the Youth Mentorship & Violence Intervention Program in Council District 18.
Gutierrez,"Town Square, Inc.",Community Building & Environmental Programs - Council District 34,562489014,5000,"Funding will support community building programs in Council District 34 for civic engagement, family support, inclusive youth scouting, and environmental education."
Restler,"Town Square, Inc.",Council District 33,562489014,5000,"Funding will support informational programs for parents, youth, and schools; environmental initiatives promoting sustainable living; and community-building programs."
