Fund,Department,Control Officer,Department ID,Short Title,Link to Website,Department Description,Adopted 2015,Itemized 2015,Adopted 2016,Itemized 2016,Adopted 2017,Itemized 2017,Adopted 2018,Itemized 2018,Adopted 2019,Itemized 2019,Adopted 2020,Itemized 2020,Adopted 2021,Itemized 2021,Adopted 2022,Itemized 2022,Adopted 2023,Itemized 2023,Adopted 2024,Itemized 2024,Adopted 2025,Itemized 2025,Adopted 2026,Itemized 2026,Adopted 2027,Itemized 2027
IMMIGRANT SERVICES,Unaccompanied Minors and Families,DSS/HRA,642,Unaccompanied Minors and Families,,"“Unaccompanied Minors and Families” — a IMMIGRANT SERVICES discretionary initiative administered by DSS/HRA. FY2026 adopted: $16,481,800.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3981800,3361800,3981800,3691800,3981800,3361800,16481800,3361800,0,0
IMMIGRANT SERVICES,Unemployment Insurance/SSI Advocacy Project,HRA,643,Unemployment Insurance/SSI Advocacy Project,,"“Unemployment Insurance/SSI Advocacy Project” — a IMMIGRANT SERVICES discretionary initiative administered by HRA. FY2016 adopted: $1,000,000.",0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMMIGRANT SERVICES,Welcome NYC,DYCD,644,Welcome NYC,,"“Welcome NYC” — a IMMIGRANT SERVICES discretionary initiative administered by DYCD. FY2025 adopted: $1,175,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175000,995000,1175000,1070000,0,0,0,0
IMMIGRANT SERVICES,Welcome NYC (Formerly Key to the City and Welcome NYC),DYCD,645,Welcome NYC (Formerly Key to the City and Welcome NYC),,"“Welcome NYC (Formerly Key to the City and Welcome NYC)” — a IMMIGRANT SERVICES discretionary initiative administered by DYCD. FY2026 adopted: $1,875,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1875000,1800000,0,0
INTRODUCTION,Multiple Anti-Poverty Initiative,Unspecified agency,646,Multiple Anti-Poverty Initiative,,"“Multiple Anti-Poverty Initiative” — a INTRODUCTION discretionary initiative administered by Unspecified agency. FY2019 adopted: $2,800,000.",0,0,2800000,0,2800000,0,0,0,2800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Immigrant Services,Asylum Seeker Legal Assistance Network (ASLAN) / Pro Se Plus,Multiple agencies,647,Asylum Seeker Legal Assistance Network (ASLAN) / Pro Se Plus,,"“Asylum Seeker Legal Assistance Network (ASLAN) / Pro Se Plus” — a Immigrant Services discretionary initiative administered by Multiple agencies. FY2027 adopted: $4,593,978.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4593978,4593978
Immigrant Services,Autism Awareness,DOHMH,648,Autism Awareness,,"“Autism Awareness” — a Immigrant Services discretionary initiative administered by DOHMH. FY2018 adopted: $3,236,846.",0,0,0,0,0,0,3236846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Immigrant Services,CUNY Citizenship NOW! Program,Multiple agencies,649,CUNY Citizenship NOW! Program,,"“CUNY Citizenship NOW! Program” — a Immigrant Services discretionary initiative administered by Multiple agencies. FY2027 adopted: $5,250,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5250000,5250000
Immigrant Services,Children Under Five,DOHMH,650,Children Under Five,,"“Children Under Five” — a Immigrant Services discretionary initiative administered by DOHMH. FY2018 adopted: $1,002,000.",0,0,0,0,0,0,1002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Immigrant Services,Court-Involved Youth Mental Health,DOHMH,651,Court-Involved Youth Mental Health,,"“Court-Involved Youth Mental Health” — a Immigrant Services discretionary initiative administered by DOHMH. FY2018 adopted: $2,050,000.",0,0,0,0,0,0,2050000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Immigrant Services,"Developmental, Psychological & Behavioral Health Services",DOHMH,652,"Developmental, Psychological & Behavioral Health Services",,"“Developmental, Psychological & Behavioral Health Services” — a Immigrant Services discretionary initiative administered by DOHMH. FY2018 adopted: $2,179,390.",0,0,0,0,0,0,2179390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Immigrant Services,Family Advocacy and Guardianship Support,MOCJ,653,Family Advocacy and Guardianship Support,,"“Family Advocacy and Guardianship Support” — a Immigrant Services discretionary initiative administered by MOCJ. FY2022 adopted: $3,000,000.",0,0,0,0,0,0,0,0,0,0,1500000,0,1000000,1000000,3000000,0,0,0,0,0,0,0,0,0,0,0
Immigrant Services,Geriatric Mental Health,DOHMH,654,Geriatric Mental Health,,"“Geriatric Mental Health” — a Immigrant Services discretionary initiative administered by DOHMH. FY2018 adopted: $1,905,540.",0,0,0,0,0,0,1905540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Immigrant Services,Haitian Response Initiative,DSS/HRA,655,Haitian Response Initiative,,"“Haitian Response Initiative” — a Immigrant Services discretionary initiative administered by DSS/HRA. FY2027 adopted: $600,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,600000
Immigrant Services,Immigrant Health Initiative,Multiple agencies,656,Immigrant Health Initiative,,"“Immigrant Health Initiative” — a Immigrant Services discretionary initiative administered by Multiple agencies. FY2027 adopted: $2,430,341.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2430341,2430341
Immigrant Services,Immigrant Legal Providers Support Network,DSS/HRA,657,Immigrant Legal Providers Support Network,,"“Immigrant Legal Providers Support Network” — a Immigrant Services discretionary initiative administered by DSS/HRA. FY2027 adopted: $2,250,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250000,2250000
Immigrant Services,Immigrant Opportunities Initiative,Multiple agencies,658,Immigrant Opportunities Initiative,,"“Immigrant Opportunities Initiative” — a Immigrant Services discretionary initiative administered by Multiple agencies. FY2027 adopted: $6,489,132.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6489132,6429132
Immigrant Services,Immigrant Rights Workshops,DSS/HRA,659,Immigrant Rights Workshops,,"“Immigrant Rights Workshops” — a Immigrant Services discretionary initiative administered by DSS/HRA. FY2027 adopted: $850,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000,850000
Immigrant Services,Immigration Legal Services for Survivors of Violence and Gender Based Harm,DSS/HRA,660,Immigration Legal Services for Survivors of Violence and Gender Based Harm,,"“Immigration Legal Services for Survivors of Violence and Gender Based Harm” — a Immigrant Services discretionary initiative administered by DSS/HRA. FY2027 adopted: $850,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000,850000
Immigrant Services,Know Your Rights for Immigrant Street Vendors,SBS,661,Know Your Rights for Immigrant Street Vendors,,"“Know Your Rights for Immigrant Street Vendors” — a Immigrant Services discretionary initiative administered by SBS. FY2027 adopted: $500,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000
Immigrant Services,LGBTQ Youth All-Borough Mental Health,DOHMH,662,LGBTQ Youth All-Borough Mental Health,,"“LGBTQ Youth All-Borough Mental Health” — a Immigrant Services discretionary initiative administered by DOHMH. FY2018 adopted: $1,200,000.",0,0,0,0,0,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Immigrant Services,Language Access and Legal Services for Black Immigrants,DYCD,663,Language Access and Legal Services for Black Immigrants,,"“Language Access and Legal Services for Black Immigrants” — a Immigrant Services discretionary initiative administered by DYCD. FY2027 adopted: $750,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,750000
Immigrant Services,Legal Information and Support for Families,MOCJ,664,Legal Information and Support for Families,,"“Legal Information and Support for Families” — a Immigrant Services discretionary initiative administered by MOCJ. FY2022 adopted: $485,000.",0,0,0,0,0,0,0,0,0,0,485000,0,412250,412250,485000,0,0,0,0,0,0,0,0,0,0,0
Immigrant Services,Legal Services for AAPI Communities,DSS/HRA,665,Legal Services for AAPI Communities,,"“Legal Services for AAPI Communities” — a Immigrant Services discretionary initiative administered by DSS/HRA. FY2027 adopted: $2,025,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025000,2025000
Immigrant Services,Legal Services for Day Laborers and Domestic Workers,SBS,666,Legal Services for Day Laborers and Domestic Workers,,"“Legal Services for Day Laborers and Domestic Workers” — a Immigrant Services discretionary initiative administered by SBS. FY2027 adopted: $1,300,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,1300000
Immigrant Services,Legal Services for Low-Income Immigrants,Multiple agencies,667,Legal Services for Low-Income Immigrants,,"“Legal Services for Low-Income Immigrants” — a Immigrant Services discretionary initiative administered by Multiple agencies. FY2027 adopted: $6,824,901.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6824901,6824901
Immigrant Services,Legal Services for Low-Income New Yorkers,Multiple agencies,668,Legal Services for Low-Income New Yorkers,,"“Legal Services for Low-Income New Yorkers” — a Immigrant Services discretionary initiative administered by Multiple agencies. FY2022 adopted: $5,800,000.",0,0,0,0,0,0,0,0,0,0,5800000,0,4930000,0,5800000,0,0,0,0,0,0,0,0,0,0,0
Immigrant Services,Legal Services for the Working Poor,HRA,669,Legal Services for the Working Poor,,"“Legal Services for the Working Poor” — a Immigrant Services discretionary initiative administered by HRA. FY2022 adopted: $3,205,000.",0,0,0,0,0,0,0,0,0,0,3205000,0,2724250,0,3205000,0,0,0,0,0,0,0,0,0,0,0
Immigrant Services,Low Wage Worker Support,HRA,670,Low Wage Worker Support,,"“Low Wage Worker Support” — a Immigrant Services discretionary initiative administered by HRA. FY2022 adopted: $120,000.",0,0,0,0,0,0,0,0,0,0,500000,0,120000,0,120000,0,0,0,0,0,0,0,0,0,0,0
Immigrant Services,Medicaid Redesign Transition,DOHMH,671,Medicaid Redesign Transition,,"“Medicaid Redesign Transition” — a Immigrant Services discretionary initiative administered by DOHMH. FY2018 adopted: $500,000.",0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Immigrant Services,Mental Health Services for Vulnerable Populations,DOHMH,672,Mental Health Services for Vulnerable Populations,,"“Mental Health Services for Vulnerable Populations” — a Immigrant Services discretionary initiative administered by DOHMH. FY2018 adopted: $1,218,000.",0,0,0,0,0,0,1218000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Immigrant Services,New York Immigrant Family Unity Project,DSS/HRA,673,New York Immigrant Family Unity Project,,"“New York Immigrant Family Unity Project” — a Immigrant Services discretionary initiative administered by DSS/HRA. FY2027 adopted: $24,900,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24900000,24900000
Immigrant Services,Prisoners’ Rights Project,MOCJ,674,Prisoners’ Rights Project,,"“Prisoners’ Rights Project” — a Immigrant Services discretionary initiative administered by MOCJ. FY2022 adopted: $1,000,000.",0,0,0,0,0,0,0,0,0,0,1000000,0,850000,0,1000000,0,0,0,0,0,0,0,0,0,0,0
Immigrant Services,Rapid Response Legal Collaborative,DSS/HRA,675,Rapid Response Legal Collaborative,,"“Rapid Response Legal Collaborative” — a Immigrant Services discretionary initiative administered by DSS/HRA. FY2027 adopted: $3,000,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,3000000
Immigrant Services,School-Based Immigrant Rapid Response Legal Access,DSS/HRA,676,School-Based Immigrant Rapid Response Legal Access,,"“School-Based Immigrant Rapid Response Legal Access” — a Immigrant Services discretionary initiative administered by DSS/HRA. FY2027 adopted: $2,250,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250000,2250000
Immigrant Services,Special Immigration Juvenile Status (SIJS),DSS/HRA,677,Special Immigration Juvenile Status (SIJS),,"“Special Immigration Juvenile Status (SIJS)” — a Immigrant Services discretionary initiative administered by DSS/HRA. FY2027 adopted: $2,371,989.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371989,2371989
Immigrant Services,Unaccompanied Minors and Families,DSS/HRA,678,Unaccompanied Minors and Families,,"“Unaccompanied Minors and Families” — a Immigrant Services discretionary initiative administered by DSS/HRA. FY2027 adopted: $16,981,800.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16981800,16981800
Immigrant Services,Welcome NYC,DYCD,679,Welcome NYC,,"“Welcome NYC” — a Immigrant Services discretionary initiative administered by DYCD. FY2027 adopted: $2,200,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200000,2200000
Introduction,Multiple Anti-Poverty Initiative,Unspecified agency,680,Multiple Anti-Poverty Initiative,,"“Multiple Anti-Poverty Initiative” — a Introduction discretionary initiative administered by Unspecified agency. FY2022 adopted: $2,800,000.",0,0,0,0,0,0,2800000,0,0,0,2800000,0,0,0,2800000,0,0,0,0,0,0,0,0,0,0,0
LEGAL SERVICES,Anti-Eviction Legal Services and Single Room Occupancy,HRA,681,Anti-Eviction Legal Services and Single Room Occupancy,,"“Anti-Eviction Legal Services and Single Room Occupancy” — a LEGAL SERVICES discretionary initiative administered by HRA. FY2015 adopted: $5,000,000.",5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEGAL SERVICES,Brooklyn Public Library Fiscal 2016 Subsidy,Unspecified agency,682,Brooklyn Public Library Fiscal 2016 Subsidy,,"“Brooklyn Public Library Fiscal 2016 Subsidy” — a LEGAL SERVICES discretionary initiative administered by Unspecified agency. FY2016 adopted: $5,880,000.",0,0,5880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEGAL SERVICES,Citywide Civil Legal Services,HRA,683,Citywide Civil Legal Services,,"“Citywide Civil Legal Services” — a LEGAL SERVICES discretionary initiative administered by HRA. FY2015 adopted: $3,750,000.",3750000,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEGAL SERVICES,Family Advocacy and Guardianship Support,DYCD,684,Family Advocacy and Guardianship Support,,"“Family Advocacy and Guardianship Support” — a LEGAL SERVICES discretionary initiative administered by DYCD. FY2025 adopted: $3,000,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,0,3000000,0,3000000,0,0,0,0,0
LEGAL SERVICES,Fiscal 2019 Subsidy,QBPL,685,Fiscal 2019 Subsidy,,"“Fiscal 2019 Subsidy” — a LEGAL SERVICES discretionary initiative administered by QBPL. FY2019 adopted: $8,000,000.",0,0,0,0,0,0,0,0,8000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEGAL SERVICES,Legal Information and Support for Families,MOCJ,686,Legal Information and Support for Families,,"“Legal Information and Support for Families” — a LEGAL SERVICES discretionary initiative administered by MOCJ. FY2025 adopted: $485,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485000,0,485000,0,485000,0,0,0,0,0
LEGAL SERVICES,Legal Information for Families (LIFT),MOCJ,687,Legal Information for Families (LIFT),,"“Legal Information for Families (LIFT)” — a LEGAL SERVICES discretionary initiative administered by MOCJ. FY2015 adopted: $485,000.",485000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEGAL SERVICES,Legal Services for Family Advocacy and Guardianship Support (Formerly Family Advocacy and Guardianship Support and Legal Information and Support for Families),DYCD/MOCJ,688,Legal Services for Family Advocacy and Guardianship Support (Formerly Family Advocacy and Guardianship Support and Legal Information and Support for Families),,"“Legal Services for Family Advocacy and Guardianship Support (Formerly Family Advocacy and Guardianship Support and Legal Information and Support for Families)” — a LEGAL SERVICES discretionary initiative administered by DYCD/MOCJ. FY2026 adopted: $3,485,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3485000,0,0,0
LEGAL SERVICES,Legal Services for Low-Income New Yorkers,DSS/HRA,689,Legal Services for Low-Income New Yorkers,,"“Legal Services for Low-Income New Yorkers” — a LEGAL SERVICES discretionary initiative administered by DSS/HRA. FY2025 adopted: $5,800,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5800000,5800000,5800000,5800000,5800000,0,0,0,0,0
LEGAL SERVICES,Legal Services for Low-Income and Working-Class New Yorkers (Formerly Legal Services for Low-Income New Yorkers and Legal Services for the Working Poor),DSS/HRA,690,Legal Services for Low-Income and Working-Class New Yorkers (Formerly Legal Services for Low-Income New Yorkers and Legal Services for the Working Poor),,"“Legal Services for Low-Income and Working-Class New Yorkers (Formerly Legal Services for Low-Income New Yorkers and Legal Services for the Working Poor)” — a LEGAL SERVICES discretionary initiative administered by DSS/HRA. FY2026 adopted: $9,255,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9255000,0,0,0
LEGAL SERVICES,Legal Services for the Working Poor,DSS/HRA,691,Legal Services for the Working Poor,,"“Legal Services for the Working Poor” — a LEGAL SERVICES discretionary initiative administered by DSS/HRA. FY2025 adopted: $3,455,000.",1525000,1525000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3205000,3205000,3455000,3455000,3455000,3455000,0,0,0,0
LEGAL SERVICES,Low Wage Worker Support,DSS/HRA,692,Low Wage Worker Support,,"“Low Wage Worker Support” — a LEGAL SERVICES discretionary initiative administered by DSS/HRA. FY2026 adopted: $2,173,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,120000,2173000,2173000,2173000,2173000,2173000,2173000,0,0
LEGAL SERVICES,Parks Equity Initiative,DPR,693,Parks Equity Initiative,,"“Parks Equity Initiative” — a LEGAL SERVICES discretionary initiative administered by DPR. FY2017 adopted: $2,540,000.",0,0,0,0,2540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEGAL SERVICES,Parks Maintenance,DPR,694,Parks Maintenance,,"“Parks Maintenance” — a LEGAL SERVICES discretionary initiative administered by DPR. FY2017 adopted: $9,553,205.",0,0,0,0,9553205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEGAL SERVICES,Prisoners’ Rights Project,DYCD,695,Prisoners’ Rights Project,,"“Prisoners’ Rights Project” — a LEGAL SERVICES discretionary initiative administered by DYCD. FY2026 adopted: $1,000,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,1000000,1000000,1000000,1000000,0,1000000,0,0,0
LEGAL SERVICES,Public Library (Branches) Fiscal 2016 Subsidy,NY,696,Public Library (Branches) Fiscal 2016 Subsidy,,"“Public Library (Branches) Fiscal 2016 Subsidy” — a LEGAL SERVICES discretionary initiative administered by NY. FY2016 adopted: $7,770,000.",0,0,7770000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEGAL SERVICES,Public Library (Research) Fiscal 2016 Subsidy,NY,697,Public Library (Research) Fiscal 2016 Subsidy,,"“Public Library (Research) Fiscal 2016 Subsidy” — a LEGAL SERVICES discretionary initiative administered by NY. FY2016 adopted: $1,470,000.",0,0,1470000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEGAL SERVICES,Queens Borough Public Library Fiscal 2016 Subsidy,Unspecified agency,698,Queens Borough Public Library Fiscal 2016 Subsidy,,"“Queens Borough Public Library Fiscal 2016 Subsidy” — a LEGAL SERVICES discretionary initiative administered by Unspecified agency. FY2016 adopted: $5,880,000.",0,0,5880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEGAL SERVICES,Unemployment Insurance/SSI Advocacy Project,HRA,699,Unemployment Insurance/SSI Advocacy Project,,"“Unemployment Insurance/SSI Advocacy Project” — a LEGAL SERVICES discretionary initiative administered by HRA. FY2015 adopted: $1,000,000.",1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
