member,organization,program,ein,amount,purpose
,"Funds will support Truck's Roundball Classic's summer basketball league. Gutiérrez Ujima Community Working Together, Inc.",,300708882,8500,Funds will be used to support youth programming in Council District 34.
Brooks-Powers,"UMOJA Network for Young Men, Incorporated",Council District 31,800749431,5000,"Funding will support educational experiential learning activities, operational support, and student supplies for Council District 31 residents."
Ayala,"Union Settlement Association, Inc.",Anti-Gun Violence Program,131632530,20000,To support high risk areas in EH with intervention services to prevent youth gang violence.
Holden,"Unique People Services, Inc.",,133636555,5000,"Funds to be used to support physical, occupational and speech therapy programs for youth in Queens."
Carr,"United Activities Unlimited, Inc.",,132921483,17500,"Funding to provide support for science teachers, purchase STEM supplies, and equipment and computer software to enhance the summer experience. Funds will also be used for general operating cost of running a summer program."
Hanks,"United Activities Unlimited, Inc.",Mariners Harbor Night Center - Public School 018 John G. Whittier (31R018),132921483,5000,Funds will support the Mariners Harbor Night Center at Public School 018 John G. Whittier (31R018).
Williams,"United Black Men of Queens Foundation, Inc.",,112623993,20000,The funds will support the mentoring program and operating costs.
Yeger,United Chinese Association of Brooklyn,,371469112,10000,"Funds will be used to support a Youth Development program. The program includes a Youth Basketball Clinic and weekend classes of: karate, Chinese, SAT, Lion Dance and Painting."
Kagan,United Chinese Association of Brooklyn,Afterschool Enrichment Initiative - Council District 47,371469112,3000,Funds will be used to support youth leadership programming and afterschool enrichment services in Council District 47.
Brannan,"United Military Veterans of Kings County, Inc.",,453759477,10000,Funding will be used to help defray the cost of high school bands that participate in the Memorial Day parade.
Carr,"United States Wallball Association, Inc.",,453569022,5000,Funds will be used for staffing and general operating expenses as it relates to organizing free Summer public handball and basketball tournaments/clinics at Gen. Douglas MacArthur Park located in Council District 50.
Hanks,"Unity Games, Inc.",2023 Unity Games,202104637,5000,Funds will support the 2023 Unity Games.
Rivera,"University Settlement Society of New York, Inc.",Beacon Soccer Program,135562374,10000,Funds will support the Beacon Soccer Program.
De La Rosa,"Uplift NYC, Inc.",Basketball Academy,465401925,11000,Funds will be used to support programming and services relating to the the basketball academy.
De La Rosa,"Uptown Paddling, Inc.",Youth Kayaking Teams,832429862,5000,To support Kayaking in Council District 10. Page 190 Appendix C: Youth Discretionary
Abreu,"Uptown Soccer, Inc.",,453856721,5000,Funding to support the Uptown Soccer Summer Camp and Afterschool Initiative.
De La Rosa,"Uptown Soccer, Inc.",Summer Camp & Afterschool Initiative,453856721,11000,Funds will be used to support programming for afterschool and summer camp.
Salamanca,"Urban Health Plan, Inc.",Children's Coat Giveaways,237360305,10000,"In partnership with the Southern Blvd. BID, funding will be used to host children coat giveaways."
Salamanca,"Urban Health Plan, Inc.",Club TIA - Council District 17,237360305,10000,"Funding to support Club TIA for youth events, activities and programming."
Hanks,"Urban Hope, Inc.",Summer Literacy,274637480,22500,Funds will support summer literacy programs.
Ayala,"Urban Youth Alliance International, Inc.",Justice Involved Youth,132969182,5000,To support funding to supplement support Services for Justice involved youth.
De La Rosa,"Van Cortlandt Titans Youth Football Program, Inc.",Youth Football Teams,320420611,5000,"Funds will support football programming for the Youth. Cabán Variety Boys and Girls Club of Queens, Inc. - Out of School Programs"
,"Funds will support football programming for the Youth. Cabán Variety Boys and Girls Club of Queens, Inc.",Out of School Programs,116014770,31000,Funding will be used to support out of school activities for children at the Variety Boys and Girls club.
Mealy,"Victory Music and Dance Company, Inc.",,472167056,15000,"Funding to support operational expenses including staff support, professional development, class equipment/supplies and facility costs."
Barron,"Victory Music and Dance Company, Inc.",Council District 42,472167056,60000,Funding for community development and youth programming.
Ung,"Victory United, Inc.","Youth Sports, Fitness, Wellness and Mentoring",834456916,5000,To support basketball clinics in Council District 20 that help students learn and develop through mentoring and sports while teaching youth how to develop lifestyle habits and reduce obesity.
Rivera,"Vision Urbana, Inc.",,133848575,5000,Funds will support Vision Urbana's youth mentoring program.
Velazquez,VISIONS/Services for the Blind and Visually Impaired,,131624210,5000,Funding to support services and programs for blind and visually impaired youth in Council District 13.
De La Rosa,"Viva Uptown, Inc.",Youth-Police Roundtable,820694269,5000,To support a youth police roundtable discussion.
Barron,"Vocal Village, Inc.",Council District 42,821638218,5000,Funding to support operating expense costs for arts programming.
Riley,Wake-Eden Community Baptist Church,Pupil Enrichment Program (PEP),133080758,10000,Funds will be used to support the Pupil Enrichment Program (PEP).
Abreu,Washington Heights Jaybie's Sports Academy,,550844926,5000,Funding to support Washington Heights Jaybie Sports Academy Inc. programming in Council District 7.
Sanchez,Washington Heights Jaybie's Sports Academy,,550844926,10000,"To support the purchase of uniforms, trophies, insurance, team travel, and required equipment."
De La Rosa,Washington Heights Jaybie's Sports Academy,Sports Programming,550844926,11000,Funds will be used to support Jaybie Sports programming and tournaments.
De La Rosa,"Washington Heights Tennis Association, Inc.",Junior Tennis Program,133950591,8000,Funds will be used to support tennis programming at WHTA.
Marte,"Waterfront Alliance, Inc.",Community Waterfront Education & Recreational Programming - Council District 1,134355067,5000,Funds will be used to support their engagement with local schools in Council District 1.
Paladino,"Waterfront Alliance, Inc.",Community Waterfront Education & Recreational Programming - Council District 19,134355067,5000,"Funding will support Community Waterfront Education and Recreational Programming in Council District 19. Page 191 Appendix C: Youth Discretionary Cabán Waterfront Alliance, Inc. - Community Waterfront Education & Recreational Programming - Council District 22"
,"Funding will support Community Waterfront Education and Recreational Programming in Council District 19. Page 191 Appendix C: Youth Discretionary Cabán Waterfront Alliance, Inc.",Community Waterfront Education & Recreational Programming - Council District 22,134355067,5000,Funding to support STEM-based curricula focused on the ecologically rich and socially vibrant New York-New Jersey Harbor Estuary for Council District 22 youth.
Kagan,"Waterfront Alliance, Inc.",Community Waterfront Education & Recreational Programming - Council District 47,134355067,5000,Funds will be used to create programs to give students and educators the opportunity to learn at waterfronts in their own communities.
Ung,"Waterfront Alliance, Inc.",Estuary Explorers Program - Council District 20,134355067,5000,"To support STEM-based programming in Council District 20 schools, including hands-on field labs."
Brewer,"Wellness in the Schools, Inc.",Cook for Kids program,251919494,10000,Funds will support Cook for Kids programming and services.
Williams,"Wesley Parrott Youth Programs, Inc.",,112872641,5000,"Funds will be used to operate a mentoring program, college awareness, youth leadership, social, educational, health awareness and life skills program."
Carr,West Shore Little League,,133425081,3000,Funding to support general operational expenses including utilities.
Hanks,West Shore Little League,,133425081,5000,Funds will support the baseball and softball programs.
Riley,Wiz Kids Books B4 Basketball,,462968939,20000,Funds to be used to operate the Wiz Kids Youth Leadership & Recreational Program.
Ariola,"Wolverines U, Inc.",Public School 232Q Lindenwood (27Q232),872275748,6000,"Funding to support operational expenses associated with providing free STEM programming including supplies and staff support for students at PS232Q, Howard Beach."
Lee,Women for Afghan Women,,020539734,5000,Funds will be used to support programs and services.
Ung,Women for Afghan Women,Youth Program,020539734,7500,"Funds will be used to support youth programming at the New York Community Center. Cabán Woodside on the Move, Inc. - Afterschool Program @ Public School 151Q (30Q151)"
,"Funds will be used to support youth programming at the New York Community Center. Cabán Woodside on the Move, Inc.",Afterschool Program @ Public School 151Q (30Q151),112435565,5000,Funds will be used to defray the cost of homework help programs for students of P.S. 151Q.
Ayala,"Woodycrest Center for Human Development, Inc.",,133184179,15000,To support college and career readiness and afterschool enrichment.
Marte,"Working in Support of Education, Inc.",Financial Literacy Certification Program,134024627,5000,Funds will be used to support the continuation of the W!SE Financial Literacy Certification Program at schools within Council District 1.
Ariola,"Works Little League, Inc.",,112949074,5000,Funds will be used to purchase equipment and uniforms.
Holden,"Works Little League, Inc.",,112949074,2500,Funds to be used for operational expenses including the purchase of equipment and uniforms and field rentals.
Abreu,"YALD, Inc.",,472361361,7500,Funding to support YALD programming and outreach in Council District 7.
Feliz,"YALD, Inc.",Council District 34,472361361,7500,"Funds will enable YALD to expand current programming by providing healthy food options, educational activities and transportation for participants from the Bronx."
De La Rosa,"YALD, Inc.",Flag Football Fall League (YFFL),472361361,8000,Funds will be used to support YALD flag football programming.
Brannan,Yemeni American Merchants Association,,823539502,5500,Funds will provide college and career readiness for the youth to help them in their job search and employment goals.
Kagan,Yemeni American Merchants Association,College & Career Readiness,823539502,5000,Funds will be used to provide provide college and career readiness for the youth to help them in their job search and employment goals.
Vernikov,Yeshiva Ateres Tzvi,,113409953,7750,"Funding will be used for afterschool activities, workshops, and community service projects."
Yeger,"Yeshivath Kehilath Yakov, Inc.",,116003354,5000,Funds will be used to provide remedial education and recreational activities for children after school. Page 192 Appendix C: Youth Discretionary
Restler,"Yeshivath Kehilath Yakov, Inc.",Council District 33,116003354,7000,"To provide remedial education and recreational activities for children with proper supervision in Council District 33. Ossé Young Airmans Association, The"
,"To provide remedial education and recreational activities for children with proper supervision in Council District 33. Ossé Young Airmans Association, The",,832005292,7500,Funding for aviation program.
Louis,"Young Airmans Association, The",Council District 45,832005292,5000,Funds will support the United Youth Aviators Summer Camp.
Gennaro,Young Israel of Jamaica Estates,,112518593,15000,"Funding to support children, teens and collegiate with social, recreational and educational programs. Lectures classes will also be provided to the community."
Carr,Young Israel of Staten Island,,132618386,10000,Funds will be used to support recreational and sports activities.
Menin,Young Men's and Young Women's Hebrew Association,,131624229,10000,"Funds will support 92Y’s Humanities and Arts education programming for New York City public schools, including the virtual Young Leaders Series, and the Teen Producers program."
Powers,Young Men's and Young Women's Hebrew Association,,131624229,10000,Funding will support free educational and community outreach programs.
Lee,Young Men's Christian Association of Greater New York,,131624228,10000,Funds will be used to support teen programming in Council District 23.
Brewer,Young Men's Christian Association of Greater New York,Afterschool Folk Arts @ Public School 191M (03M191),131624228,5000,Funds will be used to support After School Folk Arts Program at Public School 191 (03M191). Ossé Young Men's Christian Association of Greater New York - Bed- Stuy YMCA
,Funds will be used to support After School Folk Arts Program at Public School 191 (03M191). Ossé Young Men's Christian Association of Greater New York,Bed- Stuy YMCA,131624228,5000,Funding to support teen programming at Bed-Stuy YMCA.
Williams,Young Men's Christian Association of Greater New York,Council District 27 - Teen Programming,131624228,6000,Funds will be used to teen programming in the 27th Council District.
Louis,Young Men's Christian Association of Greater New York,Council District 45,131624228,8000,Funs will support Flatbush YMCA Youth Programming.
Borelli,Young Men's Christian Association of Greater New York,Counseling & Programming,131624228,10000,Funding will support counseling and other programming & services.
Restler,Young Men's Christian Association of Greater New York,Dodge YMCA,131624228,5000,To support teen programming at the Dodge YMCA center.
Joseph,Young Men's Christian Association of Greater New York,Flatbush YMCA,131624228,3500,Funding will support Flatbush YMCA youth programming.
Ung,Young Men's Christian Association of Greater New York,Flushing YMCA: Teen Programming,131624228,28500,"To support the YMCA's teen programs, including leadership development, civic engagement and recreational activities."
Restler,Young Men's Christian Association of Greater New York,Greenpoint YMCA: Teen Programming,131624228,5000,To support teen programming at the Greenpoint YMCA center.
Adams,Young Men's Christian Association of Greater New York,Jamaica YMCA,131624228,10000,Funds will support youth programming at the Jamaica Y.
Menin,Young Men's Christian Association of Greater New York,Julia Richman Educational Complex - Rowe Scholars,131624228,5000,"To partner with schools in the Julia Richman Educational Complex (JREC) to deliver Rowe Scholars, a college access and career development program that focuses on the academic, social, emotional, and professional growth of each of its members."
Carr,Young Men's Christian Association of Greater New York,Little Steps,131624228,10000,Funds will be used to support Little Steps at the YMCA Counseling Service.
Won,Young Men's Christian Association of Greater New York,Long Island City YMCA,131624228,25000,Funding to support youth programming and activities at the YMCA Long Island City.
Nurse,Young Men's Christian Association of Greater New York,North Brooklyn YMCA - Teen Programming,131624228,20000,"Funds will support teen programming including leadership development, civic engagement, and recreational activities. Page 193 Appendix C: Youth Discretionary"
Riley,Young Men's Christian Association of Greater New York,North East Bronx YMCA - Teen Programming,131624228,15000,To provide teen programming for the North East Bronx YMCA.
Powers,Young Men's Christian Association of Greater New York,Vanderbilt YMCA - Youth Programming,131624228,5000,Funding will be used to provide and support teen programming at the Vanderbilt YMCA.
Brooks-Powers,Young Men's Christian Association of Greater New York,Water Safety - Public School 183Q (27Q183),131624228,5000,Funding to support swim instruction and water safety skills in the Rockaways for students at PS 183Q.
Brewer,Young Men's Christian Association of Greater New York,West Side YMCA -Teen Programming,131624228,5000,Funds will be used to support teen programming and services.
Velazquez,Young Men's Christian Association of Greater New York,Youth Programming - Council District 13,131624228,10000,Funding to support YMCA's after school program in Council District 13.
Bottcher,"Young People's Chorus of New York City, Inc.",,113372980,5000,Funding to support music programming and education in Council District 3.
Brewer,"Young People's Chorus of New York City, Inc.",Music Education & Performance Programs,113372980,4500,Funds will be used to support In- and After- School Music Education and Performance Programs.
De La Rosa,"Young People's Chorus of New York City, Inc.",Washington Heights,113372980,5000,To support the Young People's chorus programming.
Ayala,"Youth Action Programs and Homes, Inc.",YouthBuild Program,133203701,10000,Funding to support the YouthBuild program including operational expenses and staff support.
Farias,"Youth Ministries for Peace and Justice, Inc.",,134006535,10000,Funds will support YMPJ Adult and Youth Services in Council District 18 in conjunction with the Council District office.
Jordan,"Zeina Lorraine, Inc.",Harlem Service,454681031,23000,"Funding to support mental health programming for youth, and civic engagement programs for women. Service/programs will take place in CD9"
Borelli,"Zimmer Club Youth Conservation Program of Staten Island, Inc.",,352262561,5000,Funding will support youth conservation programs.
Williams,"ZMI Foundation, Inc.",,455537211,8500,"Funding will support After School and Summer Camp programs including homework assistance, educational enrichment, and Martial Arts. Page 194"
