resolution,page,row,column,raw_text,confidence,flag,crop
1,24,13,amount,"$16,328.81",0.997,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p024-row13-amount.png
1,24,14,amount,"$25,794. 94",1.0,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p024-row14-amount.png
1,24,14,ua,113,0.557,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p024-row14-ua.png
1,24,15,amount,"$26,101.13",0.999,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p024-row15-amount.png
1,24,16,amount,"$25,794. 94",0.906,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p024-row16-amount.png
1,24,17,amount,"$25,794.94",0.937,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p024-row17-amount.png
1,24,17,agency,DOHMH,0.692,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p024-row17-agency.png
1,24,18,amount,"$26,101.13",1.0,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p024-row18-amount.png
1,24,19,amount,"$19,586.25",0.548,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p024-row19-amount.png
1,24,19,agency,DOHMH,0.682,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p024-row19-agency.png
1,24,19,amount,"$19,586.25",0.548,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p024-row19-amount.png
1,24,20,amount,"$19,586.25",0.875,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p024-row20-amount.png
1,24,21,amount,"$26,101.13",1.0,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p024-row21-amount.png
1,24,21,organization,Southeast Queens Clergy for Community Empowerment,0.634,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p024-row21-organization.png
1,24,22,amount,"$26,101.13",0.893,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p024-row22-amount.png
1,24,23,amount,"$19,586.25",0.994,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p024-row23-amount.png
1,24,23,ein,11-2423857,0.781,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p024-row23-ein.png
1,24,24,amount,"$26,101.13",0.982,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p024-row24-amount.png
1,24,24,organization,Joseph P. Addabbo Family Health Center,0.625,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p024-row24-organization.png
1,24,25,amount,"$26,101.13",0.992,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p024-row25-amount.png
1,24,25,organization,"Northern Queens Health Coalition, Inc.",0.71,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p024-row25-organization.png
1,24,26,amount,"$26,101.13",0.997,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p024-row26-amount.png
1,24,26,organization,Visiting Nurse Service (VNS)/Early Steps Family Center,0.632,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p024-row26-organization.png
1,24,26,agy_num,816,0.698,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p024-row26-agy_num.png
1,24,27,amount,"$23,495.18",0.999,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p024-row27-amount.png
1,24,28,amount,"$23,495.18",1.0,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p024-row28-amount.png
1,24,29,amount,"$23,495.18",0.993,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p024-row29-amount.png
1,24,29,organization,Morris Heights Health Center,0.742,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p024-row29-organization.png
1,24,30,amount,"$23,495.18",0.731,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p024-row30-amount.png
1,24,30,organization,African Services Committee,0.638,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p024-row30-organization.png
1,24,30,ein,13-3749744,0.701,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p024-row30-ein.png
1,24,30,amount,"$23,495.18",0.731,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p024-row30-amount.png
1,24,31,amount,"$23,495.18",0.966,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p024-row31-amount.png
1,24,31,organization,Citizen Advice Bureau,0.669,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p024-row31-organization.png
1,24,32,amount,"$23,495.18",0.867,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p024-row32-amount.png
1,24,33,amount,"$23,495.18",1.0,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p024-row33-amount.png
1,25,0,amount,"$23,495.18",0.996,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p025-row00-amount.png
1,25,0,organization,St Barnabas Hospital,0.729,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p025-row00-organization.png
1,25,1,amount,"$23,495.18",0.999,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p025-row01-amount.png
1,25,1,agency,DOHMH,0.791,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p025-row01-agency.png
1,25,2,amount,"$19,586.25",0.995,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p025-row02-amount.png
1,25,2,organization,Healthy Families of Staten Island,0.759,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p025-row02-organization.png
1,25,3,amount,"$358,360.13",0.998,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p025-row03-amount.png
1,25,3,agency,DOHMH,0.554,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p025-row03-agency.png
1,25,4,amount,"$234,577.37",0.989,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p025-row04-amount.png
1,25,5,amount,"$169,428.54",0.756,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p025-row05-amount.png
1,25,5,organization,Mount Sinai (Manhattan) - Bayard Rustin SBHC,0.728,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p025-row05-organization.png
1,25,5,ein,13-1624096,0.638,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p025-row05-ein.png
1,25,5,amount,"$169,428.54",0.756,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p025-row05-amount.png
1,25,6,amount,"$32,616.02",0.991,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p025-row06-amount.png
1,25,7,amount,"$162,913.66",0.963,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p025-row07-amount.png
1,25,7,organization,Cicatelli Associates,0.791,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p025-row07-organization.png
1,25,8,amount,"$42,388. .34",0.995,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p025-row08-amount.png
1,25,9,amount,"$7,533.72",0.928,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p025-row09-amount.png
1,25,10,amount,"$853,136.68",0.966,ocr:amt,data/fy09/transparency-resolutions/review-crops/r01-p025-row10-amount.png
1,25,10,organization,"DOHMH Infant, Maternal and Reproductive Health Programs",0.628,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p025-row10-organization.png
1,26,0,organization,The Foundation for the Advancement of Cardiac Therapies-Health Corp.,0.597,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p026-row00-organization.png
1,26,0,ein,26-1269358,0.65,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p026-row00-ein.png
1,26,0,amount,"$960,000.00)",0.563,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p026-row00-amount.png
1,26,1,organization,Community Health Care Association of New York State,0.588,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p026-row01-organization.png
1,26,2,amount,"$1,102,000.00",0.508,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p026-row02-amount.png
1,26,3,organization,Sports & Arts in Schools Foundation (Aviator Program),0.519,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p026-row03-organization.png
1,26,4,organization,"Cooperative, Health, Active, Motivated, Positive, Students (CHAMPS)",0.674,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p026-row04-organization.png
1,26,4,amount,"$152,000.00",0.716,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p026-row04-amount.png
1,26,6,organization,New York Road Runners Foundation,0.726,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p026-row06-organization.png
1,26,6,amount,"$300,000.00",0.704,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p026-row06-amount.png
1,26,6,agy_num,816,0.712,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p026-row06-agy_num.png
1,27,0,organization,"Quality Services for the Autism Community, Inc.",0.679,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p027-row00-organization.png
1,27,0,ein,11-2482974,0.685,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p027-row00-ein.png
1,27,0,agency,DOHMH,0.769,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p027-row00-agency.png
1,27,2,agency,DOHMH,0.769,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p027-row02-agency.png
1,27,7,ein,13-5600422,0.735,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p027-row07-ein.png
1,27,10,organization,"Lifespire, INC",0.589,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p027-row10-organization.png
1,27,12,agency,DOHMH,0.502,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p027-row12-agency.png
1,27,12,amount,"$50,000.00",0.779,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p027-row12-amount.png
1,27,13,organization,Grace Foundation,0.511,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p027-row13-organization.png
1,27,14,organization,Jewish Board of Family and Children/The Shield Institute,0.538,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p027-row14-organization.png
1,27,15,organization,Moshulu-Montifiore Community Center,0.663,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p027-row15-organization.png
1,27,17,agency,DOHMH,0.781,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p027-row17-agency.png
1,27,18,organization,Imagine Academy for Autism,0.621,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p027-row18-organization.png
1,27,19,agency,DOHMH,0.629,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p027-row19-agency.png
1,27,20,organization,Jewish Community Council in Manhattan,0.764,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p027-row20-organization.png
1,27,21,ein,13-1624000,0.631,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p027-row21-ein.png
1,28,0,organization,Child Center of New York-Youth/Families,0.417,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p028-row00-organization.png
1,28,0,agy_num,816,0.789,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p028-row00-agy_num.png
1,28,1,organization,Child Center of New York-lImmigrant/Outpatient,0.729,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p028-row01-organization.png
1,28,2,organization,St. Lukes Roosevelt,0.611,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p028-row02-organization.png
1,28,4,organization,Long Island Jewish Hospital/ Far Rockaway,0.567,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p028-row04-organization.png
1,28,5,amount,"$65,000.00",0.506,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r01-p028-row05-amount.png
2,7,1,organization,Alliance for Community Services,0.78,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p007-row01-organization.png
2,7,2,organization,American Museum of Natural History,0.736,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p007-row02-organization.png
2,7,2,ua,006,0.618,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p007-row02-ua.png
2,7,3,organization,"Davidson Community Center, Inc",0.661,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p007-row03-organization.png
2,7,5,agency,DOE,0.51,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p007-row05-agency.png
2,7,8,organization,City College of New York Center for the Study of Harlem,0.536,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p007-row08-organization.png
2,7,9,organization,Harlem Mother's SAVE,0.795,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p007-row09-organization.png
2,7,9,conduit_org,Harlem Arts Alliance,0.59,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p007-row09-conduit_org.png
2,7,11,ein,13-3853627,0.728,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p007-row11-ein.png
2,7,12,organization,Queens Community Board #3,0.694,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p007-row12-organization.png
2,7,12,amount,"($5,000.00)",0.774,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p007-row12-amount.png
2,7,13,organization,Queens Community Board #6,0.646,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p007-row13-organization.png
2,7,14,organization,Bergen Basin Community Development Corporation d/bla Miliennium Development,0.654,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p007-row14-organization.png
2,7,16,organization,"Council of Jewish Organizations of Flatbush, Inc.",0.625,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p007-row16-organization.png
2,7,17,organization,"Council of Jewish Organizations of Flatbush, Inc.",0.779,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p007-row17-organization.png
2,7,18,organization,"Town Square, Inc.",0.65,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p007-row18-organization.png
2,10,1,agency,MISC,0.747,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row01-agency.png
2,10,2,amount,"$18,750!",0.821,ocr:amt,data/fy09/transparency-resolutions/review-crops/r02-p010-row02-amount.png
2,10,2,ein,11-3302911,0.787,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row02-ein.png
2,10,3,organization,Battered Women's Resource Center,0.697,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row03-organization.png
2,10,5,organization,Bedford Stuyvesant Family Health Center,0.677,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row05-organization.png
2,10,7,organization,Church Avenue Merchants Block Association (CAMBA),0.651,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row07-organization.png
2,10,7,ein,11-2480339,0.73,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row07-ein.png
2,10,8,organization,"Citizens Against Recidivism, Inc.",0.524,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row08-organization.png
2,10,13,organization,Domestic Violence Project oft the Urban Justice Center,0.63,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row13-organization.png
2,10,13,agency,MISC,0.628,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row13-agency.png
2,10,15,organization,Dominican Women's Development Center,0.751,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row15-organization.png
2,10,18,amount,"$26,250!",0.647,ocr:amt,data/fy09/transparency-resolutions/review-crops/r02-p010-row18-amount.png
2,10,18,organization,EI Centro de Hospitalidad,0.533,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row18-organization.png
2,10,18,ein,13-3234441,0.671,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row18-ein.png
2,10,18,agency,MISC,0.673,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row18-agency.png
2,10,18,amount,"$26,250!",0.647,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row18-amount.png
2,10,19,organization,"Family Renaissance, Inc.",0.575,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row19-organization.png
2,10,19,ein,11-2777066,0.526,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row19-ein.png
2,10,23,ein,13-1562242,0.696,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row23-ein.png
2,10,24,organization,Housing Conservation Coordinators,0.672,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row24-organization.png
2,10,28,agy_num,098,0.775,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row28-agy_num.png
2,10,30,organization,Legal Services/Harlem Legal Services for NYC,0.779,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row30-organization.png
2,10,30,ua,002,0.764,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row30-ua.png
2,10,32,ein,13-2738818,0.782,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row32-ein.png
2,10,33,organization,"Metropolitan New York Coordinating Council on Jewish Poverty, Inc.",0.581,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row33-organization.png
2,10,35,organization,"National Council of Negro Women of Greater New York, Inc.",0.785,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row35-organization.png
2,10,36,amount,$75.000,0.578,ocr:amt,data/fy09/transparency-resolutions/review-crops/r02-p010-row36-amount.png
2,10,36,organization,North Brooklyn Coalition Against Family Violence,0.535,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row36-organization.png
2,10,36,amount,$75.000,0.578,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row36-amount.png
2,10,37,organization,Northern Manhattan Improvement Corporation,0.763,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row37-organization.png
2,10,41,organization,"Regional Aid for Interim Needs, Inc.",0.64,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p010-row41-organization.png
2,11,7,member,Mealy,0.626,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p011-row07-member.png
2,11,8,member,Comrie,0.706,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p011-row08-member.png
2,11,9,ein,11-1711002,0.772,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r02-p011-row09-ein.png
2,11,10,ein,,1.0,ocr:ein,data/fy09/transparency-resolutions/review-crops/r02-p011-row10-ein.png
