resolution,chart,ein,conduit_organization,conduit_ein,status
5,"Immigrant Opportunities Initiative EIN Borough Agency Agy # Status (Council, MOC, etc) Number Amount UIA Organization *",112594500,,,Cleared
5,"Immigrant Opportunities Initiative EIN Borough Agency Agy # Status (Council, MOC, etc) Number Amount UIA Organization *",113235349,,,Government Entity
5,"Immigrant Opportunities Initiative EIN Borough Agency Agy # Status (Council, MOC, etc) Number Amount UIA Organization *",113235349,,,Government Entity
5,"Immigrant Opportunities Initiative EIN Borough Agency Agy # Status (Council, MOC, etc) Number Amount UIA Organization *",135562265,,,Cleared
5,"Immigrant Opportunities Initiative EIN Borough Agency Agy # Status (Council, MOC, etc) Number Amount UIA Organization *",132600199,,,Cleared
5,"Immigrant Opportunities Initiative EIN Borough Agency Agy # Status (Council, MOC, etc) Number Amount UIA Organization *",135562265,,,Cleared
5,"Immigrant Opportunities Initiative EIN Borough Agency Agy # Status (Council, MOC, etc) Number Amount UIA Organization *",135562265,,,Cleared
5,"Immigrant Opportunities Initiative EIN Borough Agency Agy # Status (Council, MOC, etc) Number Amount UIA Organization *",112149962,,,Cleared
5,"Immigrant Opportunities Initiative EIN Borough Agency Agy # Status (Council, MOC, etc) Number Amount UIA Organization *",135562265,,,Cleared
5,"Immigrant Opportunities Initiative EIN Borough Agency Agy # Status (Council, MOC, etc) Number Amount UIA Organization *",132605604,,,Cleared
5,"Immigrant Opportunities Initiative EIN Borough Agency Agy # Status (Council, MOC, etc) Number Amount UIA Organization *",132600199,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",132605605,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",135562265,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",135562265,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",135562265,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",135562265,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",135562265,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",112149962,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",132605604,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",132600199,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",132605605,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",132600199,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",132600199,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",131988190),,,Government Entity
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",131988190,,,Government Entity
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",131988190,,,Government Entity
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",133997718,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",112515828,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",136277895,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",043707153,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",135562324,,,Government Entity
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",112675243,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",133975090,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",237436147,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",132745426,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",132745303,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",132980755,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",132980755,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",237129499,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",112047151,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",112047151,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",112047151,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",112047151,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",112047151,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",132754783,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",133608860,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",132755323,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",112322490,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",237378342,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",112301785,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",112224539,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",133213081,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",112300840,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",112327136,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",132749857,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",112308129,,,Application Pending
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",510204121,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",132620896,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",132620896,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",132620896,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",132620896,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",112665181,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",237348989,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",237348989,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",131628180,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",132751935,,,Missing PQL Application
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",112304928,,,Cleared
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",132759045,,,Application Pending
5,"Immigrant Opportunities (continued) Initiative UIA etc) # (Council, MOC, Organization EIN Number Amount Agy Status Borough Agency *",133174492,,,Cleared
5,"Space Costs for (continued) Senior Centers Sponsor Name Name Agy UIA Status (Councit, MOC. Program Number Agency Amount # EIN * etc)",112334269,,,Cleared
5,"Space Costs for (continued) Senior Centers Sponsor Name Name Agy UIA Status (Councit, MOC. Program Number Agency Amount # EIN * etc)",112328536,,,Cleared
5,"Space Costs for (continued) Senior Centers Sponsor Name Name Agy UIA Status (Councit, MOC. Program Number Agency Amount # EIN * etc)",111752021,,,Application Pending
5,"Space Costs for (continued) Senior Centers Sponsor Name Name Agy UIA Status (Councit, MOC. Program Number Agency Amount # EIN * etc)",136213586,,,Cleared
5,"Space Costs for (continued) Senior Centers Sponsor Name Name Agy UIA Status (Councit, MOC. Program Number Agency Amount # EIN * etc)",136213586,,,Cleared
5,"Space Costs for (continued) Senior Centers Sponsor Name Name Agy UIA Status (Councit, MOC. Program Number Agency Amount # EIN * etc)",136213586,,,Cleared
5,"Space Costs for (continued) Senior Centers Sponsor Name Name Agy UIA Status (Councit, MOC. Program Number Agency Amount # EIN * etc)",136213586,,,Cleared
5,"Space Costs for (continued) Senior Centers Sponsor Name Name Agy UIA Status (Councit, MOC. Program Number Agency Amount # EIN * etc)",112453853,,,Cleared
5,"Space Costs for (continued) Senior Centers Sponsor Name Name Agy UIA Status (Councit, MOC. Program Number Agency Amount # EIN * etc)",050607283,,,Cleared
5,"Space Costs for (continued) Senior Centers Sponsor Name Name Agy UIA Status (Councit, MOC. Program Number Agency Amount # EIN * etc)",237357997,,,Cleared
5,"Space Costs for (continued) Senior Centers Sponsor Name Name Agy UIA Status (Councit, MOC. Program Number Agency Amount # EIN * etc)",131624178,,,Cleared
5,"Space Costs for (continued) Senior Centers Sponsor Name Name Agy UIA Status (Councit, MOC. Program Number Agency Amount # EIN * etc)",131624178,,,Cleared
5,"Space Costs for (continued) Senior Centers Sponsor Name Name Agy UIA Status (Councit, MOC. Program Number Agency Amount # EIN * etc)",131624178,,,Cleared
5,"Space Costs for (continued) Senior Centers Sponsor Name Name Agy UIA Status (Councit, MOC. Program Number Agency Amount # EIN * etc)",112347331,,,Application Pending
5,"Space Costs for (continued) Senior Centers Sponsor Name Name Agy UIA Status (Councit, MOC. Program Number Agency Amount # EIN * etc)",112301220,,,S10K PQL Not Required
5,"Space Costs for (continued) Senior Centers Sponsor Name Name Agy UIA Status (Councit, MOC. Program Number Agency Amount # EIN * etc)",112591783,,,Cleared
5,"Space Costs for (continued) Senior Centers Sponsor Name Name Agy UIA Status (Councit, MOC. Program Number Agency Amount # EIN * etc)",237187548,,,Cleared
5,"Space Costs for (continued) Senior Centers Sponsor Name Name Agy UIA Status (Councit, MOC. Program Number Agency Amount # EIN * etc)",112268359,,,Cleared
5,"Space Costs for (continued) Senior Centers Sponsor Name Name Agy UIA Status (Councit, MOC. Program Number Agency Amount # EIN * etc)",112730462,,,Cleared
5,"Space Costs for (continued) Senior Centers Sponsor Name Name Agy UIA Status (Councit, MOC. Program Number Agency Amount # EIN * etc)",112730462,,,Cleared
5,"Space Costs for (continued) Senior Centers Sponsor Name Name Agy UIA Status (Councit, MOC. Program Number Agency Amount # EIN * etc)",112463892,,,Application Pending
5,"Space Costs for (continued) Senior Centers Sponsor Name Name Agy UIA Status (Councit, MOC. Program Number Agency Amount # EIN * etc)",112252582,,,Cleared
5,"Space Costs for (continued) Senior Centers Sponsor Name Name Agy UIA Status (Councit, MOC. Program Number Agency Amount # EIN * etc)",132587904,,,Application Pending
5,"Space Costs for (continued) Senior Centers Sponsor Name Name Agy UIA Status (Councit, MOC. Program Number Agency Amount # EIN * etc)",132778244,,,Cleared
5,"Space Costs for (continued) Senior Centers Sponsor Name Name Agy UIA Status (Councit, MOC. Program Number Agency Amount # EIN * etc)",132778244,,,Cleared
5,"Space Costs for (continued) Senior Centers Sponsor Name Name Agy UIA Status (Councit, MOC. Program Number Agency Amount # EIN * etc)",510189327,,,Cleared
